source,country,country_name,product_id,product_name,product_code,search_text,emission_factor_per_meur,co2_per_meur,ch4_per_meur,n2o_per_meur,output_meur,unit,base_year,gwp_version,data_quality,tier
EXIOBASE,GB,英國,73,Heavy Fuel Oil,C_FOIL,Heavy Fuel Oil 英國,231544.77435269585,230208.2532237435,36.35185670684288,1.202525060983881,1784.35253832,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,74,Refinery Gas,C_RGAS,Refinery Gas 英國,242227.7668110128,240842.67418749596,37.5020281690113,1.2642861689983833,56.1015252508,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,75,Liquefied Petroleum Gases (LPG),C_LPGA,液化石油氣 Liquefied Petroleum Gases (LPG) LPG 瓦斯 石化 英國,238089.24298172872,236722.96952864167,37.05637197422327,1.2403586332407257,1929.35950778,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,76,Refinery Feedstocks,C_REFF,Refinery Feedstocks 英國,240339.8984230001,238963.4778704037,37.29658533163263,1.2532685407948887,61.99809417,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,77,Ethane,C_ETHA,Ethane 英國,234281.5290157298,232932.57202268817,36.64332071083649,1.218656653351602,43.3338728283,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,78,Naphtha,C_NAPT,石腦油 Naphtha naphtha 石化 英國,236090.81918564692,234733.4840750238,36.83733797025722,1.2297722545507803,390.303793795,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,79,White Spirit & SBP,C_WHSP,White Spirit & SBP 英國,243372.50147783192,241982.24343117693,37.62507105029229,1.2707775745162009,107.043431923,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,80,Lubricants,C_LUBR,潤滑油 Lubricants 機油 lubricants 石化 英國,239249.07831337443,237877.5230561401,37.17715967665858,1.247527495425766,103.988062117,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,81,Bitumen,C_BITU,Bitumen 英國,236883.8464010601,235522.91674616,36.92315394560779,1.2342692242380962,88.3011573316,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,82,Paraffin Waxes,C_PARW,Paraffin Waxes 英國,241223.75265839332,239843.31073124945,37.39213340040579,1.2583478940851194,8.40756350007,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,83,Petroleum Coke,C_PETC,石油焦 Petroleum Coke petroleum coke 石化 英國,243145.1590583721,241755.8945725649,37.60116616158739,1.2695540878596034,85.6850349735,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,84,Non-specified Petroleum Products,C_NSPP,Non-specified Petroleum Products 英國,241308.86724032328,239927.9533180781,37.40272791089669,1.2590095876984169,57.5890495068,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,85,Nuclear fuel,C_NUCF,Nuclear fuel 英國,4057.203490700576,4010.707387607496,1.5271060292792422,0.0141023934840085,983.584274714,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,86,"Plastics, basic",C_PLAS,"塑膠原料 Plastics, basic 塑膠 plastic 樹脂 化工 英國",41210.683259326805,40732.92605177422,15.85612002731838,0.1274937614628747,43052.2874765,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,87,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",C_PLAW,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,88,N-fertiliser,C_NFER,氮肥 N-fertiliser nitrogen fertilizer 肥料 化工 英國,1017820.4008706908,1010682.9503137337,78.81726822681124,18.60591338342024,18.6789989132,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,89,P- and other fertiliser,C_PFER,磷肥及其他肥料 P- and other fertiliser phosphorus fertilizer 肥料 化工 英國,325936.16895941,322626.52294477646,30.53737288063709,9.26263990179518,258.069147657,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,90,Chemicals nec,C_CHEM,其他化學品 Chemicals nec 化學品 chemicals 化工 英國,44689.465906291545,44217.22067083986,15.06846459684297,0.1899178367550351,22596.4697937,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,91,Charcoal,C_CHAR,Charcoal 英國,0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,92,Additives/Blending Components,C_ADDC,Additives/Blending Components 英國,0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,93,Biogasoline,C_BIOG,Biogasoline 英國,44609.85908117773,44139.11937651676,15.140621082429831,0.1766125069922395,11.3809683715,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,94,Biodiesels,C_BIOD,Biodiesels 英國,44554.90327256532,44084.00560746773,15.084215408876489,0.183168428864309,189.746423703,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,95,Other Liquid Biofuels,C_OBIO,Other Liquid Biofuels 英國,0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,96,Rubber and plastic products (25),C_RUBP,塑橡膠製品 Rubber and plastic products (25) 塑膠 plastic 橡膠 rubber 製造業 英國,31130.298877384997,30994.47565215984,1.8972736864365585,0.3120738188865483,36319.1446493,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,97,Glass and glass products,C_GLAS,玻璃製品 Glass and glass products 玻璃 glass 製造業 英國,115565.60692492804,113900.47805609366,54.864347799977615,0.4865174733396584,5133.1416806,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,98,"Secondary glass for treatment, Re-processing of secondary glass into new glass",C_GLAW,"Secondary glass for treatment, Re-processing of secondary glass into new glass 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,99,Ceramic goods,C_CRMC,陶瓷製品 Ceramic goods 陶瓷 ceramic 製造業 英國,120466.1120500644,118588.97932815774,62.42105385313237,0.4880876000714576,1680.39272515,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,100,"Bricks, tiles and construction products, in baked clay",C_BRIK,"磚瓦 Bricks, tiles and construction products, in baked clay 磚 tiles 建材 製造業 英國",70810.61081191376,69093.067201664,58.1543972418887,0.3366810848184122,1466.99141286,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,101,"Cement, lime and plaster",C_CMNT,"水泥石灰 Cement, lime and plaster 水泥 cement 製造業 英國",374008.3026696046,371526.09046618216,53.873095150554576,3.674586940403514,13178.9512671,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,102,"Ash for treatment, Re-processing of ash into clinker",C_ASHW,"Ash for treatment, Re-processing of ash into clinker 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,103,Other non-metallic mineral products,C_ONMM,Other non-metallic mineral products 英國,91848.3595065827,90123.3208301322,57.04305877512798,0.4823887952714557,3758.83372179,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,104,Basic iron and steel and of ferro-alloys and first products thereof,C_STEL,鋼鐵 Basic iron and steel and of ferro-alloys and first products thereof 鐵 steel iron 鋼材 製造業 英國,264733.8546215793,263100.9226138052,36.17805015956394,2.339421144551925,10459.9634056,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,105,"Secondary steel for treatment, Re-processing of secondary steel into new steel",C_STEW,"Secondary steel for treatment, Re-processing of secondary steel into new steel 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,106,Precious metals,C_PREM,Precious metals 英國,29803.97823867209,29385.1921703858,10.70671135603266,0.4490496238391406,1932.54659012,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,107,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",C_PREW,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,108,Aluminium and aluminium products,C_ALUM,鋁製品 Aluminium and aluminium products 鋁 aluminum 製造業 英國,30001.52268626185,29604.169938163574,10.87536078342067,0.3503496081603739,8010.48600955,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,109,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",C_ALUW,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,110,"Lead, zinc and tin and products thereof",C_LZTP,"Lead, zinc and tin and products thereof 英國",27109.16041121882,26783.571765188983,9.72301756297724,0.2012986953451919,1809.01053253,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,111,"Secondary lead for treatment, Re-processing of secondary lead into new lead",C_LZTW,"Secondary lead for treatment, Re-processing of secondary lead into new lead 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,112,Copper products,C_COPP,銅製品 Copper products 銅 copper 製造業 英國,52437.60293139708,51876.694222211176,12.312015619190984,0.815744422070003,3265.40889665,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,113,"Secondary copper for treatment, Re-processing of secondary copper into new copper",C_COPW,"Secondary copper for treatment, Re-processing of secondary copper into new copper 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,114,Other non-ferrous metal products,C_ONFM,Other non-ferrous metal products 英國,40513.96498451921,40005.43986245052,11.586680793544089,0.6947096598092813,1982.9303035,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,115,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",C_ONFW,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,116,Foundry work services,C_METC,Foundry work services 英國,169166.65038621402,167785.08624122903,36.77965598406401,1.3272972733252928,5971.98782572,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,117,"Fabricated metal products, except machinery and equipment (28)",C_FABM,"Fabricated metal products, except machinery and equipment (28) 英國",28292.793864054194,28080.974278371326,5.103719113844939,0.2600583037555115,49938.0981286,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,118,Machinery and equipment n.e.c. (29),C_MACH,Machinery and equipment n.e.c. (29) 英國,24371.87069244026,24192.17049429869,4.443143539063252,0.208649732255839,61045.7394035,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,119,Office machinery and computers (30),C_OFMA,Office machinery and computers (30) 英國,22167.761993869568,21969.53931437577,3.5386782900253326,0.3741120278229891,14161.1973782,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,120,Electrical machinery and apparatus n.e.c. (31),C_ELMA,Electrical machinery and apparatus n.e.c. (31) 英國,20589.33210094404,20425.54393410255,4.244714464082604,0.1695704220648119,34291.2255271,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,121,"Radio, television and communication equipment and apparatus (32)",C_RATV,"通訊設備 Radio, television and communication equipment and apparatus (32) 通信 communication 電訊 製造業 英國",23346.94031814677,23142.80351250321,3.4274304117944605,0.408183977786089,24957.6787155,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,122,"Medical, precision and optical instruments, watches and clocks (33)",C_MEIN,"精密儀器 Medical, precision and optical instruments, watches and clocks (33) 儀器 instruments 醫療器材 製造業 英國",22077.556973734885,21940.62215808521,3.287475460182458,0.1693792557153488,31775.8984927,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,123,"Motor vehicles, trailers and semi-trailers (34)",C_MOTO,"Motor vehicles, trailers and semi-trailers (34) 英國",20057.29388199891,19876.79418770801,3.6068427537381873,0.3000305554197501,70668.7464173,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,124,Other transport equipment (35),C_OTRE,其他運輸設備 Other transport equipment (35) 運輸設備 transport equipment 製造業 英國,26195.44112941295,26011.81048669668,4.488545031684103,0.2186844597325127,35955.751351,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,125,Furniture; other manufactured goods n.e.c. (36),C_FURN,家具 Furniture; other manufactured goods n.e.c. (36) furniture 傢俱 製造業 英國,44808.17149791348,44498.68001040672,7.663346712347085,0.3581803002303336,33818.6761299,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,126,Secondary raw materials,C_RYMS,Secondary raw materials 英國,20330.18629915668,19996.143959555764,6.5078702462164735,0.5729131045541681,73.9942944391,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,127,"Bottles for treatment, Recycling of bottles by direct reuse",C_BOTW,"Bottles for treatment, Recycling of bottles by direct reuse 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,128,Electricity by coal,C_POWC,燃煤發電 Electricity by coal 煤電 coal power 火力發電 電力 英國,6941641.01971418,6877473.786881682,47.979776023753566,237.07094001446453,6643.79552679,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,129,Electricity by gas,C_POWG,天然氣發電 Electricity by gas 氣電 gas power 燃氣發電 電力 英國,1178135.3608080577,1168872.252646908,312.81394529707114,1.9030856333269728,21204.6630324,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,130,Electricity by nuclear,C_POWN,核能發電 Electricity by nuclear 核電 nuclear power 電力 英國,2585.874166756896,2439.2703483204727,0.2214956696208332,0.5298186403284517,4844.24445578,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,131,Electricity by hydro,C_POWH,水力發電 Electricity by hydro 水電 hydro power 電力 英國,44545.68115535617,43949.34623592123,1.3087949978316769,2.112032677342109,304.857564938,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,132,Electricity by wind,C_POWW,風力發電 Electricity by wind 風電 wind power 電力 英國,3181607.2450026567,3166836.449010988,44.24140656744689,51.06428908596384,368.904147546,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,133,Electricity by petroleum and other oil derivatives,C_POWP,燃油發電 Electricity by petroleum and other oil derivatives 油電 oil power 電力 英國,978813.329023302,976059.1500021612,22.07122764130329,8.0610741403181,595.351990689,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,134,Electricity by biomass and waste,C_POWB,生質能發電 Electricity by biomass and waste 生質能 biomass 電力 英國,1316180.335267582,1114620.706716384,1038.9324673082538,650.8283753455354,626.795979864,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,135,Electricity by solar photovoltaic,C_POWS,太陽能發電 Electricity by solar photovoltaic 太陽能 solar power PV 電力 英國,15802188.36206975,15498276.76051615,406.8154482624863,1103.8519584990615,4.70589744838,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,136,Electricity by solar thermal,C_POWE,太陽熱能發電 Electricity by solar thermal 太陽熱能 solar thermal 電力 英國,0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,137,"Electricity by tide, wave, ocean",C_POWO,"海洋能發電 Electricity by tide, wave, ocean 海洋能 ocean power 電力 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,138,Electricity by Geothermal,C_POWM,地熱發電 Electricity by Geothermal 地熱 geothermal 電力 英國,0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,139,Electricity nec,C_POWZ,其他電力 Electricity nec 電力 electricity 電力 英國,971183.9963549318,962907.0887029306,16.79484964832124,29.459063629615976,118.536605358,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,140,Transmission services of electricity,C_POWT,電力輸配 Transmission services of electricity 輸電 transmission 電力 英國,7.948845663132904,7.7982257175750735,0.0051929509956963,1.968799123898948e-05,9053.82179991,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,141,Distribution and trade services of electricity,C_POWD,電力配售 Distribution and trade services of electricity 配電 distribution 電力 英國,1239.9707249948412,1227.1662215787687,0.0265781620181059,0.0455106221870394,41122.5441735,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,142,Coke oven gas,C_COOG,Coke oven gas 英國,496175.0953852704,494370.38232586696,60.57238965286247,0.410136411785757,83.6961151314,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,143,Blast Furnace Gas,C_MBFG,Blast Furnace Gas 英國,496198.5087299756,494393.71469234326,60.57510264458256,0.410155334279177,213.190697478,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,144,Oxygen Steel Furnace Gas,C_MOSG,Oxygen Steel Furnace Gas 英國,0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,145,Gas Works Gas,C_MGWG,Gas Works Gas 英國,0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,146,Biogas,C_MBIO,Biogas 英國,495859.7014772069,494056.0703818769,60.53614646161274,0.409882997754121,86.2495745974,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,147,Distribution services of gaseous fuels through mains,C_GASD,Distribution services of gaseous fuels through mains 英國,496216.6466890712,494411.79178777896,60.577140570401454,0.4101696804566635,12057.6662288,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,148,Steam and hot water supply services,C_HWAT,蒸汽熱水供應 Steam and hot water supply services 蒸汽 steam 能源 英國,1378454.734709378,1365694.4711757672,21.74615359183776,45.854231068073176,52.8006013165,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,149,"Collected and purified water, distribution services of water (41)",C_WATR,"Collected and purified water, distribution services of water (41) 英國",3592.0941078141523,3521.6048303788552,2.451966654785931,0.0069215513256247,10360.213951,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,150,Construction work (45),C_CONS,Construction work (45) 英國,10255.604094689392,10148.831850913151,2.565831899607445,0.1318073607065327,424482.059938,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,151,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",C_CONW,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates 英國",0.0,0.0,0.0,0.0,0.0,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,152,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",C_TDMO,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries 英國",11112.023037810835,10948.370149268298,4.257632906197593,0.1676949704490822,94862.5236058,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,153,Retail trade services of motor fuel,C_TDFU,Retail trade services of motor fuel 英國,694812.2848233989,688852.3015335657,15.688011992013385,20.83290171342205,5742.47449792,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,154,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",C_TDWH,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51) 英國",37661.04345257595,37325.74276598485,4.203825338909972,0.8211078381192949,50187.8572326,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,155,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",C_TDRT,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52) 英國",10009.116648130172,9778.28674879316,7.477194763377066,0.0810130036318981,39150.5274978,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,156,Hotel and restaurant services (55),C_HORE,Hotel and restaurant services (55) 英國,22996.86545509278,22722.785134718622,5.736049449699827,0.4281922105002269,235934.408029,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,157,Railway transportation services,C_TRAI,Railway transportation services 英國,110834.83984547554,110034.44976610824,5.016090708408541,2.4903378850258804,35388.3761698,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,158,Other land transportation services,C_TLND,Other land transportation services 英國,10979.705611868245,10858.632286981929,2.5742966919483536,0.1848793113651493,95241.8239855,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,159,Transportation services via pipelines,C_TPIP,Transportation services via pipelines 英國,1674952.7965672326,1663028.0751194626,29.887561909173936,41.8410177898615,686.36012523,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,160,Sea and coastal water transportation services,C_TWAS,海運服務 Sea and coastal water transportation services 海運 sea transport 運輸業 英國,966089.0701130974,963297.0344962988,53.12980920207741,4.922267770341733,30166.552874,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,161,Inland water transportation services,C_TWAI,Inland water transportation services 英國,4990323.408119346,4954194.965394031,166.4811033987283,118.74328992509402,531.372140953,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,162,Air transport services (62),C_TAIR,Air transport services (62) 英國,1066453.2867897602,1055248.1973261908,4.803364449079706,41.775831166019984,47165.462113,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,163,Supporting and auxiliary transport services; travel agency services (63),C_TAUX,Supporting and auxiliary transport services; travel agency services (63) 英國,5136.102298627339,5037.5320010005,3.37214497290802,0.0156612769260942,118647.401745,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,164,Post and telecommunication services (64),C_PTEL,Post and telecommunication services (64) 英國,6178.076806826707,6078.687978263469,3.298035255817628,0.0265805335862077,131837.107255,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,165,"Financial intermediation services, except insurance and pension funding services (65)",C_FINT,"Financial intermediation services, except insurance and pension funding services (65) 英國",6818.969913844488,6636.88347791719,6.37271490747085,0.0137751642192967,174981.332495,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,166,"Insurance and pension funding services, except compulsory social security services (66)",C_FINS,"Insurance and pension funding services, except compulsory social security services (66) 英國",3297.402845458586,3206.399472886329,3.166929766547791,0.0087899589015795,94271.9062079,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,167,Services auxiliary to financial intermediation (67),C_FAUX,Services auxiliary to financial intermediation (67) 英國,5654.456331647922,5554.291662645436,3.3547331994478338,0.0235175072375322,28870.3410243,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,168,Real estate services (70),C_REAL,Real estate services (70) 英國,7073.612743306557,6923.273434936875,4.889248661248599,0.0507182862442325,400368.327055,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,169,Renting services of machinery and equipment without operator and of personal and household goods (71),C_MARE,Renting services of machinery and equipment without operator and of personal and household goods (71) 英國,22142.27150522928,21855.78711602105,6.018847088121211,0.4451195122295751,56924.3898527,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,170,Computer and related services (72),C_COMP,Computer and related services (72) 英國,19777.725292744024,19544.623053473955,4.686737992862119,0.3844285866789789,145626.413515,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,171,Research and development services (73),C_RESD,Research and development services (73) 英國,45779.52664785661,45275.88040812399,9.743480686123451,0.8710520019666758,21813.821967,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,172,Other business services (74),C_OBUS,Other business services (74) 英國,13715.467979476429,13511.690661428322,6.447259309846853,0.0877511598958279,424338.09844,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,173,Public administration and defence services; compulsory social security services (75),C_PADF,Public administration and defence services; compulsory social security services (75) 英國,4465.61820503083,4354.6013148651255,3.800247860007485,0.0173960380584693,238875.453934,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,174,Education services (80),C_EDUC,Education services (80) 英國,6015.001623411199,5892.621831257182,4.22241725376328,0.0156683360326272,265327.771814,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,175,Health and social work services (85),C_HEAL,Health and social work services (85) 英國,7084.92876354135,6924.798791627679,5.588578513503051,0.0137727303229676,328676.157644,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,176,Food waste for treatment: incineration,C_INCF,食物廢棄物焚化 Food waste for treatment: incineration 廚餘 food waste 廢棄物處理 英國,25234.9541248503,8172.664556045057,225.65373141884567,40.543339958783264,833.131503587,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,177,Paper waste for treatment: incineration,C_INCP,紙類廢棄物焚化 Paper waste for treatment: incineration 廢紙 paper waste 廢棄物處理 英國,29259.23781834798,9290.689431976574,264.6300889599313,47.39209771884277,847.338123179,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,178,Plastic waste for treatment: incineration,C_INCL,塑膠廢棄物焚化 Plastic waste for treatment: incineration 塑膠廢棄物 plastic waste 廢塑膠 廢棄物處理 英國,2284935.718706488,2251042.3028188767,438.3732914964897,81.58099519135715,199.056714366,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,179,Intert/metal waste for treatment: incineration,C_INCM,惰性金屬廢棄物焚化 Intert/metal waste for treatment: incineration 金屬廢棄物 metal waste 廢棄物處理 英國,1693126.547755598,1668728.699158803,285.9112948118695,61.85785789457422,1206.3475751,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,180,Textiles waste for treatment: incineration,C_INCT,紡織廢棄物焚化 Textiles waste for treatment: incineration 紡織廢棄物 textile waste 廢棄物處理 廢棄物處理 英國,2535253.449365,2499551.992854779,457.188629863293,86.41575424169523,185.496247965,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,181,Wood waste for treatment: incineration,C_INCW,木材廢棄物焚化 Wood waste for treatment: incineration 木材廢棄物 wood waste 廢棄物處理 英國,37843.92698300904,17745.900484067366,266.34344228626253,47.69966081104271,215.422807049,kg CO2e/M.EUR,2022,AR5,Medium,3
EXIOBASE,GB,英國,182,Oil/hazardous waste for treatment: incineration,C_INCO,油類有害廢棄物焚化 Oil/hazardous waste for treatment: incineration 有害廢棄物 hazardous waste 廢棄物處理 英國,327020.7737791487,323258.61994878645,45.76504057551988,9.361255449991171,811.374875657,kg CO2e/M.EUR,2022,AR5,Medium,3
