source,country,country_name,product_id,product_name,product_code,emission_factor_per_meur,unit,base_year,tier
EXIOBASE,JP,日本,49,Processed rice,C_RICE,19382.05510321147,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,50,Sugar,C_SUGR,57723.93701772252,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,51,Food products nec,C_OFOD,17153.18841930967,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,52,Beverages,C_BEVR,16478.29346954282,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,53,Fish products,C_FSHP,24199.98108543071,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,54,Tobacco products (16),C_TOBC,274982.38941782963,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,55,Textiles (17),C_TEXT,213469.4914172752,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,56,Wearing apparel; furs (18),C_GARM,147964.38744240106,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,57,Leather and leather products (19),C_LETH,91670.0013376697,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,58,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),C_WOOD,4569.202110934341,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,59,"Wood material for treatment, Re-processing of secondary wood material into new wood material",C_WOOW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,60,Pulp,C_PULP,46524.929559150885,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,61,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",C_PAPR,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,62,Paper and paper products,C_PAPE,80238.36579583366,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,63,Printed matter and recorded media (22),C_MDIA,21088.56758469332,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,64,Coke Oven Coke,C_COKE,4789232.414475593,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,65,Gas Coke,C_GCOK,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,66,Coal Tar,C_COTA,4789232.420111098,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,67,Motor Gasoline,C_MGSL,277577.002073649,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,68,Aviation Gasoline,C_AGSL,277577.00207084086,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,69,Gasoline Type Jet Fuel,C_GJET,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,70,Kerosene Type Jet Fuel,C_KJET,277577.00229100406,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,71,Kerosene,C_KERO,277577.0020840943,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,72,Gas/Diesel Oil,C_DOIL,277577.0020809371,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,73,Heavy Fuel Oil,C_FOIL,277577.0021431684,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,74,Refinery Gas,C_RGAS,277577.0022925927,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,75,Liquefied Petroleum Gases (LPG),C_LPGA,277577.00212566915,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,76,Refinery Feedstocks,C_REFF,277577.00238003454,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,77,Ethane,C_ETHA,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,78,Naphtha,C_NAPT,277577.0020243307,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,79,White Spirit & SBP,C_WHSP,277577.00208440993,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,80,Lubricants,C_LUBR,277577.002103825,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,81,Bitumen,C_BITU,277577.00232589105,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,82,Paraffin Waxes,C_PARW,277577.0088472324,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,83,Petroleum Coke,C_PETC,277577.00557843375,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,84,Non-specified Petroleum Products,C_NSPP,277577.0033772548,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,85,Nuclear fuel,C_NUCF,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,86,"Plastics, basic",C_PLAS,34680.232375338564,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,87,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",C_PLAW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,88,N-fertiliser,C_NFER,938910.0493742618,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,89,P- and other fertiliser,C_PFER,133821.37096311714,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,90,Chemicals nec,C_CHEM,167031.02466219594,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,91,Charcoal,C_CHAR,167031.03322819714,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,92,Additives/Blending Components,C_ADDC,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,93,Biogasoline,C_BIOG,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,94,Biodiesels,C_BIOD,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,95,Other Liquid Biofuels,C_OBIO,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,96,Rubber and plastic products (25),C_RUBP,3402.552392759194,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,97,Glass and glass products,C_GLAS,231455.23466054,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,98,"Secondary glass for treatment, Re-processing of secondary glass into new glass",C_GLAW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,99,Ceramic goods,C_CRMC,243617.26323795388,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,100,"Bricks, tiles and construction products, in baked clay",C_BRIK,1143238.1433453436,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,101,"Cement, lime and plaster",C_CMNT,612524.90334277,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,102,"Ash for treatment, Re-processing of ash into clinker",C_ASHW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,103,Other non-metallic mineral products,C_ONMM,230284.60765474432,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,104,Basic iron and steel and of ferro-alloys and first products thereof,C_STEL,253896.0737210989,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,105,"Secondary steel for treatment, Re-processing of secondary steel into new steel",C_STEW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,106,Precious metals,C_PREM,36131.21934804649,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,107,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",C_PREW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,108,Aluminium and aluminium products,C_ALUM,9091.463907051142,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,109,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",C_ALUW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,110,"Lead, zinc and tin and products thereof",C_LZTP,312140.82220447593,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,111,"Secondary lead for treatment, Re-processing of secondary lead into new lead",C_LZTW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,112,Copper products,C_COPP,26152.558745881957,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,113,"Secondary copper for treatment, Re-processing of secondary copper into new copper",C_COPW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,114,Other non-ferrous metal products,C_ONFM,41886.71514015239,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,115,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",C_ONFW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,116,Foundry work services,C_METC,270615.08204975905,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,117,"Fabricated metal products, except machinery and equipment (28)",C_FABM,5457.357929974987,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,118,Machinery and equipment n.e.c. (29),C_MACH,6312.050988420775,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,119,Office machinery and computers (30),C_OFMA,4133.868418143753,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,120,Electrical machinery and apparatus n.e.c. (31),C_ELMA,4155.989421580542,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,121,"Radio, television and communication equipment and apparatus (32)",C_RATV,5631.660242440193,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,122,"Medical, precision and optical instruments, watches and clocks (33)",C_MEIN,18615.783822706544,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,123,"Motor vehicles, trailers and semi-trailers (34)",C_MOTO,7360.109986733077,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,124,Other transport equipment (35),C_OTRE,3380.684653537834,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,125,Furniture; other manufactured goods n.e.c. (36),C_FURN,67014.68270082772,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,126,Secondary raw materials,C_RYMS,45226.56952544045,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,127,"Bottles for treatment, Recycling of bottles by direct reuse",C_BOTW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,128,Electricity by coal,C_POWC,6155542.894279783,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,129,Electricity by gas,C_POWG,5591501.819954003,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,130,Electricity by nuclear,C_POWN,11.32763066473951,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,131,Electricity by hydro,C_POWH,1448.629269143206,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,132,Electricity by wind,C_POWW,8999.702737876674,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,133,Electricity by petroleum and other oil derivatives,C_POWP,1821660.0045839576,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,134,Electricity by biomass and waste,C_POWB,3148600.432881589,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,135,Electricity by solar photovoltaic,C_POWS,29435.53881324669,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,136,Electricity by solar thermal,C_POWE,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,137,"Electricity by tide, wave, ocean",C_POWO,7836520217.463479,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,138,Electricity by Geothermal,C_POWM,6636.604108622048,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,139,Electricity nec,C_POWZ,257772.40234383143,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,140,Transmission services of electricity,C_POWT,143.42131638020476,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,141,Distribution and trade services of electricity,C_POWD,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,142,Coke oven gas,C_COOG,501529.9240718604,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,143,Blast Furnace Gas,C_MBFG,501529.9240515803,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,144,Oxygen Steel Furnace Gas,C_MOSG,501529.9240490519,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,145,Gas Works Gas,C_MGWG,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,146,Biogas,C_MBIO,501529.9241067884,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,147,Distribution services of gaseous fuels through mains,C_GASD,501529.9240907653,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,148,Steam and hot water supply services,C_HWAT,430623.95013562456,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,149,"Collected and purified water, distribution services of water (41)",C_WATR,5395.255379523668,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,150,Construction work (45),C_CONS,9449.289017366242,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,151,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",C_CONW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,152,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",C_TDMO,5163.948841055451,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,153,Retail trade services of motor fuel,C_TDFU,556167.7070991629,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,154,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",C_TDWH,2448.795958783112,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,155,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",C_TDRT,9916.731392137644,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,156,Hotel and restaurant services (55),C_HORE,5488.266509287123,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,157,Railway transportation services,C_TRAI,5298.804034969602,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,158,Other land transportation services,C_TLND,674.8466923292663,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,159,Transportation services via pipelines,C_TPIP,2750.74183595518,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,160,Sea and coastal water transportation services,C_TWAS,1187179.4331416134,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,161,Inland water transportation services,C_TWAI,67595488.2003906,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,162,Air transport services (62),C_TAIR,556147.6314013231,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,163,Supporting and auxiliary transport services; travel agency services (63),C_TAUX,7132.509100058175,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,164,Post and telecommunication services (64),C_PTEL,4908.774541510164,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,165,"Financial intermediation services, except insurance and pension funding services (65)",C_FINT,7576.472113270623,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,166,"Insurance and pension funding services, except compulsory social security services (66)",C_FINS,4778.358671252833,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,167,Services auxiliary to financial intermediation (67),C_FAUX,7120.4883018389,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,168,Real estate services (70),C_REAL,18235.6807247593,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,169,Renting services of machinery and equipment without operator and of personal and household goods (71),C_MARE,5320.60032409089,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,170,Computer and related services (72),C_COMP,5288.301586883266,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,171,Research and development services (73),C_RESD,32986.93990296652,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,172,Other business services (74),C_OBUS,6722.44376712948,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,173,Public administration and defence services; compulsory social security services (75),C_PADF,24005.466213521067,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,174,Education services (80),C_EDUC,8007.265505877192,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,175,Health and social work services (85),C_HEAL,24380.666425993662,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,176,Food waste for treatment: incineration,C_INCF,11159.90060915954,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,177,Paper waste for treatment: incineration,C_INCP,13302.19838425916,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,178,Plastic waste for treatment: incineration,C_INCL,389668.9176237016,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,179,Intert/metal waste for treatment: incineration,C_INCM,405290.9521572024,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,180,Textiles waste for treatment: incineration,C_INCT,387077.5208788188,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,181,Wood waste for treatment: incineration,C_INCW,25725.574779832,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,182,Oil/hazardous waste for treatment: incineration,C_INCO,326515.4712532381,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,183,Food waste for treatment: biogasification and land application,C_BIOF,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,184,Paper waste for treatment: biogasification and land application,C_BIOP,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,185,Sewage sludge for treatment: biogasification and land application,C_BIOS,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,186,Food waste for treatment: composting and land application,C_COMF,156663.90507146946,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,187,Paper and wood waste for treatment: composting and land application,C_COMW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,188,Food waste for treatment: waste water treatment,C_WASF,160952.69299901134,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,189,Other waste for treatment: waste water treatment,C_WASO,86769.08688367115,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,190,Food waste for treatment: landfill,C_LANF,102948.5663326649,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,191,Paper for treatment: landfill,C_LANP,117091.45205529388,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,192,Plastic waste for treatment: landfill,C_LANL,148609.50879174122,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,193,Inert/metal/hazardous waste for treatment: landfill,C_LANI,135309.41194270586,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,194,Textiles waste for treatment: landfill,C_LANT,326560.9391910022,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,195,Wood waste for treatment: landfill,C_LANW,247903.4010843456,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,196,Membership organisation services n.e.c. (91),C_ORGA,15298.304085143316,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,197,"Recreational, cultural and sporting services (92)",C_RECR,5805.609654067218,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,198,Other services (93),C_OSER,8390.843232098072,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,199,Private households with employed persons (95),C_PRHH,60566.817419084735,kg CO2e/M.EUR,2022,3
EXIOBASE,JP,日本,200,Extra-territorial organizations and bodies,C_EXTO,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,1,Paddy rice,C_PARI,74373.82995562004,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,2,Wheat,C_WHEA,59409.062400670366,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,3,Cereal grains nec,C_OCER,148906.0992255317,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,4,"Vegetables, fruit, nuts",C_FVEG,92244.4055067592,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,5,Oil seeds,C_OILS,157516.84511734758,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,6,"Sugar cane, sugar beet",C_SUGB,407064.58792731096,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,7,Plant-based fibers,C_FIBR,384653.8809631453,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,8,Crops nec,C_OTCR,44442.73327843827,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,9,Cattle,C_CATL,57645.918695698456,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,10,Pigs,C_PIGS,17051.499607961283,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,11,Poultry,C_PLTR,74936.86015937799,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,12,Meat animals nec,C_OMEA,34546.1334729299,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,13,Animal products nec,C_OANP,109461.4411217068,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,14,Raw milk,C_MILK,850675.5855168407,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,15,"Wool, silk-worm cocoons",C_WOOL,661878.9714961488,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,16,Manure (conventional treatment),C_MANC,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,17,Manure (biogas treatment),C_MANB,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,18,"Products of forestry, logging and related services (02)",C_FORE,91755.91199194614,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,19,Fish and other fishing products; services incidental of fishing (05),C_FISH,1761.658295988562,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,20,Anthracite,C_ANTH,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,21,Coking Coal,C_COKC,409957.7458794084,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,22,Other Bituminous Coal,C_OTBC,409957.7458349096,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,23,Sub-Bituminous Coal,C_SUBC,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,24,Patent Fuel,C_PATF,409957.7508418716,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,25,Lignite/Brown Coal,C_LIBC,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,26,BKB/Peat Briquettes,C_BKBP,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,27,Peat,C_PEAT,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,28,"Crude petroleum and services related to crude oil extraction, excluding surveying",C_COIL,347509.87702285324,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,29,"Natural gas and services related to natural gas extraction, excluding surveying",C_GASE,329021.1476552294,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,30,Natural Gas Liquids,C_GASL,329021.14969936945,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,31,Other Hydrocarbons,C_OGPL,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,32,Uranium and thorium ores (12),C_ORAN,3989264.284654443,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,33,Iron ores,C_IRON,316270.95458816254,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,34,Copper ores and concentrates,C_COPO,169814.61603390196,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,35,Nickel ores and concentrates,C_NIKO,1737465.6394267129,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,36,Aluminium ores and concentrates,C_ALUO,3723114.982621512,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,37,Precious metal ores and concentrates,C_PREO,324852.7506982298,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,38,"Lead, zinc and tin ores and concentrates",C_LZTO,4193122.82247196,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,39,Other non-ferrous metal ores and concentrates,C_ONFO,220508.2396230368,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,40,Stone,C_STON,111057.91331596952,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,41,Sand and clay,C_SDCL,335981.1383887725,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,42,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",C_CHMF,1221980.0936959176,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,43,Products of meat cattle,C_PCAT,670721.9886202257,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,44,Products of meat pigs,C_PPIG,6267.413441161767,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,45,Products of meat poultry,C_PPLT,17645.398892398192,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,46,Meat products nec,C_POME,9299.783678937978,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,47,products of Vegetable oils and fats,C_VOIL,1097.7217690843152,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,48,Dairy products,C_DAIR,58648.19208274584,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,49,Processed rice,C_RICE,332625.3650609087,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,50,Sugar,C_SUGR,7139.854908022406,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,51,Food products nec,C_OFOD,8552.053442816834,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,52,Beverages,C_BEVR,16717.355940608923,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,53,Fish products,C_FSHP,17441.52422625962,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,54,Tobacco products (16),C_TOBC,5355643.8831505645,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,55,Textiles (17),C_TEXT,27241.94950103789,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,56,Wearing apparel; furs (18),C_GARM,47965.028497898966,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,57,Leather and leather products (19),C_LETH,114820.66138829345,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,58,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),C_WOOD,709717.0020546129,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,59,"Wood material for treatment, Re-processing of secondary wood material into new wood material",C_WOOW,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,60,Pulp,C_PULP,42527.3673704245,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,61,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",C_PAPR,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,62,Paper and paper products,C_PAPE,180811.65514302085,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,63,Printed matter and recorded media (22),C_MDIA,10803.990832741569,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,64,Coke Oven Coke,C_COKE,1397667.9918258395,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,65,Gas Coke,C_GCOK,1392703.8441272285,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,66,Coal Tar,C_COTA,1397666.818149061,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,67,Motor Gasoline,C_MGSL,233015.05013652903,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,68,Aviation Gasoline,C_AGSL,233015.0501357765,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,69,Gasoline Type Jet Fuel,C_GJET,0.0,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,70,Kerosene Type Jet Fuel,C_KJET,233015.05013696305,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,71,Kerosene,C_KERO,233015.050308872,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,72,Gas/Diesel Oil,C_DOIL,233015.0501333672,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,73,Heavy Fuel Oil,C_FOIL,233015.05018692752,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,74,Refinery Gas,C_RGAS,233015.05013172305,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,75,Liquefied Petroleum Gases (LPG),C_LPGA,233015.05013760692,kg CO2e/M.EUR,2022,3
EXIOBASE,CN,中國,76,Refinery Feedstocks,C_REFF,233015.0501440382,kg CO2e/M.EUR,2022,3
