Country,Product_Number,Product_Name,Product_Code,Output_MEUR,CO2_kg_total,CO2_kg_per_MEUR,CH4_kg_total,CH4_kg_per_MEUR,N2O_kg_total,N2O_kg_per_MEUR,Total_CO2e_kg_per_MEUR
KR,138,Electricity by Geothermal,C_POWM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,139,Electricity nec,C_POWZ,1105.08352838,2767859875.89,2504661.235832147,53814.4775405,48.697203567398624,116449.973897,105.37662620644626,2533949.5634767422
KR,140,Transmission services of electricity,C_POWT,5252.79555082,3992359178.93,760044.654375852,83700.1295057,15.934396969368775,149713.339429,28.501649832083917,768043.7546964965
KR,141,Distribution and trade services of electricity,C_POWD,18491.3431915,3859923513.67,208742.19215423512,81195.4993463,4.391000616094968,162655.711392,8.796316725480963,211196.16410373824
KR,142,Coke oven gas,C_COOG,410.66947577,754822056.731,1838028.1498051889,52449.4081284,127.71684097060788,861.598522266,2.098033998388884,1842160.200361939
KR,143,Blast Furnace Gas,C_MBFG,1052.04077478,1933680558.78,1838028.1497971085,134363.324327,127.71684097044405,2207.21731317,2.098033998379547,1842160.2003538515
KR,144,Oxygen Steel Furnace Gas,C_MOSG,13.8012960485,25367170.6559,1838028.1508892814,1762.65793365,127.71684104563319,28.9555883487,2.098033999629118,1842160.2014484608
KR,145,Gas Works Gas,C_MGWG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,146,Biogas,C_MBIO,89.709870592,164889267.233,1838028.147236055,11457.4612598,127.71684079122655,188.214358229,2.0980339954451375,1842160.1977870022
KR,147,Distribution services of gaseous fuels through mains,C_GASD,13706.5457763,25193016973.6,1838028.1498173862,1750556.72717,127.71684097074912,28756.7990393,2.0980339983997576,1842160.200374143
KR,148,Steam and hot water supply services,C_HWAT,611.963574875,5836371874.12,9537122.982053533,1433784.11783,2342.9239528232797,28695.7373765,46.89125064733046,9615151.034154128
KR,149,"Collected and purified water, distribution services of water (41)",C_WATR,27205.8749962,1984200641.5,72932.80005797074,146306.582152,5.3777569062724675,73540.7861093,2.7031215176711596,73799.70445352924
KR,150,Construction work (45),C_CONS,251427.541304,5392928876.68,21449.236820716596,159439.020911,0.6341350676385247,79040.4276645,0.3143666252892023,21550.299758312114
KR,151,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",C_CONW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KR,152,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",C_TDMO,7149.39628874,3209001969.14,448849.36287474283,104629.167689,14.634685708188613,108198.405277,15.133921929521232,453269.6233858953
KR,153,Retail trade services of motor fuel,C_TDFU,732.281807752,7273923.59615,9933.229965769464,5024.45563614,6.861368919657253,63.249796989,0.08637357410689717,10148.237292658194
KR,154,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",C_TDWH,71398.6113992,1041367449.22,14585.26193734446,349551.671605,4.8957768891415245,14101.4803569,0.1975035659735254,14774.682135223407
KR,155,"Retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household goods (52)",C_TDRT,45059.227022,567335145.52,12590.87612051136,198112.971509,4.3967237034996645,7431.61159058,0.16492985081505157,12757.69079467534
KR,156,Hotel and restaurant services (55),C_HORE,160880.44799,3419378004.43,21254.15516397954,6221340.10981,38.67057922536806,304733.837644,1.8941632836759734,22838.884652463978
