emission_factor_id,source_database,category_code,category_name_en,category_name_zh,activity_type_en,activity_type_zh,scope3_category,unit,emission_factor,co2_emission,ch4_emission,n2o_emission,geographic_scope,year,tier_level,data_quality,gwp_version,source_url,license,notes,search_text
LEGACY_AGRIBALYSE_002011,AGRIBALYSE,CAPON_MEAT_AND_SKIN_ROASTED/BAKED,"Capon, meat and skin, roasted/baked",,Food & Agriculture,,1,kg CO2e/kg,9.31,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Capon, meat and skin, roasted/baked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002012,AGRIBALYSE,YOUNG_GOAT_RAW,"Young goat, raw",,Food & Agriculture,,1,kg CO2e/kg,40.2,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Young goat, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002013,AGRIBALYSE,YOUNG_GOAT_COOKED,"Young goat, cooked",,Food & Agriculture,,1,kg CO2e/kg,50.9,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Young goat, cooked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002014,AGRIBALYSE,HORSE_MACKEREL_OILY_AUTUMN_WINTER_RAW,"Horse mackerel, oily (autumn, winter), raw",,Food & Agriculture,,1,kg CO2e/kg,2.25,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Horse mackerel, oily (autumn, winter), raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002015,AGRIBALYSE,HORSE_MACKEREL_LEAN_SPRING_SUMMER_RAW,"Horse mackerel, lean (spring, summer), raw",,Food & Agriculture,,1,kg CO2e/kg,2.25,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Horse mackerel, lean (spring, summer), raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002016,AGRIBALYSE,HORSE_MACKEREL_RAW,"Horse mackerel, raw",,Food & Agriculture,,1,kg CO2e/kg,2.25,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Horse mackerel, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002017,AGRIBALYSE,CHIPOLATA_SLIM_SAUSAGE_RAW,"Chipolata slim sausage, raw",,Food & Agriculture,,1,kg CO2e/kg,4.96,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Chipolata slim sausage, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002018,AGRIBALYSE,CHIPOLATA_SAUSAGE_COOKED,"Chipolata sausage, cooked",,Food & Agriculture,,1,kg CO2e/kg,6.65,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Chipolata sausage, cooked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002019,AGRIBALYSE,SPICY_PORK_SAUSAGE_WITH_RED_PEPPER_NO_PRECISION,"Spicy pork sausage with red pepper, no precision",,Food & Agriculture,,1,kg CO2e/kg,6.02,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Spicy pork sausage with red pepper, no precision Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002020,AGRIBALYSE,SPICY_PORK_SAUSAGE_WITH_RED_PEPPER_IN_LARGE_SLICE,"Spicy pork sausage with red pepper, in large slices",,Food & Agriculture,,1,kg CO2e/kg,6.02,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Spicy pork sausage with red pepper, in large slices Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002021,AGRIBALYSE,DRY_SPICY_PORK_SAUSAGE_WITH_RED_PEPPER,Dry spicy pork sausage with red pepper,,Food & Agriculture,,1,kg CO2e/kg,5.93,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Dry spicy pork sausage with red pepper Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_002022,AGRIBALYSE,HEART_LAMB_RAW,"Heart, lamb, raw",,Food & Agriculture,,1,kg CO2e/kg,21.0,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Heart, lamb, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002023,AGRIBALYSE,HEART_LAMB_COOKED,"Heart, lamb, cooked",,Food & Agriculture,,1,kg CO2e/kg,28.9,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Heart, lamb, cooked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002024,AGRIBALYSE,HEART_BEEF_RAW,"Heart, beef, raw",,Food & Agriculture,,1,kg CO2e/kg,21.5,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Heart, beef, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002025,AGRIBALYSE,HEART_BEEF_COOKED,"Heart, beef, cooked",,Food & Agriculture,,1,kg CO2e/kg,29.5,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Heart, beef, cooked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002026,AGRIBALYSE,HEART_TURKEY_RAW,"Heart, turkey, raw",,Food & Agriculture,,1,kg CO2e/kg,1.84,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Heart, turkey, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002027,AGRIBALYSE,HEART_TURKEY_COOKED,"Heart, turkey, cooked",,Food & Agriculture,,1,kg CO2e/kg,2.61,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Heart, turkey, cooked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002028,AGRIBALYSE,HEART_PORK_RAW,"Heart, pork, raw",,Food & Agriculture,,1,kg CO2e/kg,2.05,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Heart, pork, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002029,AGRIBALYSE,HEART_CHICKEN_RAW,"Heart, chicken, raw",,Food & Agriculture,,1,kg CO2e/kg,1.84,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Heart, chicken, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002030,AGRIBALYSE,HEART_CHICKEN_COOKED,"Heart, chicken, cooked",,Food & Agriculture,,1,kg CO2e/kg,2.61,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Heart, chicken, cooked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002031,AGRIBALYSE,HEART_VEAL_RAW,"Heart, veal, raw",,Food & Agriculture,,1,kg CO2e/kg,17.7,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Heart, veal, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002032,AGRIBALYSE,PRESERVED_DUCK,Preserved duck,,Food & Agriculture,,1,kg CO2e/kg,9.53,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Preserved duck Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_002033,AGRIBALYSE,DUCK_CONFIT_CONSERVED_IN_RENDERED_FAT_MEAT_LEG,"Duck confit (conserved in rendered fat), meat (leg) without skin, reheated",,Food & Agriculture,,1,kg CO2e/kg,9.53,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Duck confit (conserved in rendered fat), meat (leg) without skin, reheated Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002034,AGRIBALYSE,PRESERVED_PORK_LIVER,Preserved pork liver,,Food & Agriculture,,1,kg CO2e/kg,2.07,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Preserved pork liver Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_002035,AGRIBALYSE,PRESERVED_POULTRY_LIVER,Preserved poultry liver,,Food & Agriculture,,1,kg CO2e/kg,1.86,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Preserved poultry liver Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_002036,AGRIBALYSE,CONGER_RAW,"Conger, raw",,Food & Agriculture,,1,kg CO2e/kg,10.8,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Conger, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002037,AGRIBALYSE,COPPA,Coppa,,Food & Agriculture,,1,kg CO2e/kg,17.5,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Coppa Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_002038,AGRIBALYSE,SCALLOP_WITH_CORAL_RAW,"Scallop, with coral, raw",,Food & Agriculture,,1,kg CO2e/kg,9.68,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Scallop, with coral, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002039,AGRIBALYSE,SCALLOP_WITH_CORAL_COOKED,"Scallop, with coral, cooked",,Food & Agriculture,,1,kg CO2e/kg,11.2,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Scallop, with coral, cooked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002040,AGRIBALYSE,SCALLOP_WITHOUT_CORAL_RAW,"Scallop, without coral, raw",,Food & Agriculture,,1,kg CO2e/kg,9.68,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Scallop, without coral, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002041,AGRIBALYSE,BROWN_MEAGRE_RAW,"Brown meagre, raw",,Food & Agriculture,,1,kg CO2e/kg,4.24,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Brown meagre, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002042,AGRIBALYSE,ESCALOPE_CORDON_BLEU_TOPPED_WITH_A_HAM_SLICE_AND_,Escalope cordon bleu (topped with a ham slice and Gruyere sauce),,Food & Agriculture,,1,kg CO2e/kg,6.2,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Escalope cordon bleu (topped with a ham slice and Gruyere sauce) Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_002043,AGRIBALYSE,BIGEYE_SCAD_RAW,"Bigeye scad, raw",,Food & Agriculture,,1,kg CO2e/kg,2.25,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Bigeye scad, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002044,AGRIBALYSE,CRAB_BOILED/COOKED_IN_WATER,"Crab, boiled/cooked in water",,Food & Agriculture,,1,kg CO2e/kg,31.0,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Crab, boiled/cooked in water Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002045,AGRIBALYSE,DEEP_WATER_PINK_SHRIMP_RAW,"deep water pink shrimp, raw",,Food & Agriculture,,1,kg CO2e/kg,21.8,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"deep water pink shrimp, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002046,AGRIBALYSE,SHRIMP_OR_PRAWN_RAW,"Shrimp or prawn, raw",,Food & Agriculture,,1,kg CO2e/kg,21.8,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Shrimp or prawn, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002047,AGRIBALYSE,SHRIMP_OR_PRAWN_COOKED,"Shrimp or prawn, cooked",,Food & Agriculture,,1,kg CO2e/kg,26.5,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Shrimp or prawn, cooked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002048,AGRIBALYSE,SHRIMP_FROZEN_RAW,"Shrimp, frozen, raw",,Food & Agriculture,,1,kg CO2e/kg,13.7,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Shrimp, frozen, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002049,AGRIBALYSE,COMMON_DENTEX_RAW,"Common dentex, raw",,Food & Agriculture,,1,kg CO2e/kg,10.8,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Common dentex, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002050,AGRIBALYSE,HAM_IN_CUBE_GRATED_OR_MINCED,"Ham in cube, grated or minced",,Food & Agriculture,,1,kg CO2e/kg,6.92,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Ham in cube, grated or minced Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002051,AGRIBALYSE,POULTRY_HAM_IN_CUBE_GRATED_OR_MINCED,"Poultry ham in cube, grated or minced",,Food & Agriculture,,1,kg CO2e/kg,6.82,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Poultry ham in cube, grated or minced Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002052,AGRIBALYSE,TURKEY_WING_RAW,"Turkey, wing, raw",,Food & Agriculture,,1,kg CO2e/kg,6.97,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Turkey, wing, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002053,AGRIBALYSE,TURKEY_LEG_MEAT_AND_SKIN_RAW,"Turkey, leg, meat and skin, raw",,Food & Agriculture,,1,kg CO2e/kg,6.97,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Turkey, leg, meat and skin, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002054,AGRIBALYSE,TURKEY_LEG_MEAT_ONLY_RAW,"Turkey, leg, meat only, raw",,Food & Agriculture,,1,kg CO2e/kg,6.95,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Turkey, leg, meat only, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002055,AGRIBALYSE,MILANESE-STYLE_TURKEY_ESCALOPE_OR_BREADED_VEAL_ESC,Milanese-style turkey escalope or breaded veal escalope,,Food & Agriculture,,1,kg CO2e/kg,6.26,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,Milanese-style turkey escalope or breaded veal escalope Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg
LEGACY_AGRIBALYSE_002056,AGRIBALYSE,TURKEY_ESCALOPE_RAW,"Turkey, escalope, raw",,Food & Agriculture,,1,kg CO2e/kg,6.82,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Turkey, escalope, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002057,AGRIBALYSE,TURKEY_ESCALOPE_ROASTED/BAKED,"Turkey, escalope, roasted/baked",,Food & Agriculture,,1,kg CO2e/kg,9.11,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Turkey, escalope, roasted/baked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002058,AGRIBALYSE,TURKEY_ESCALOPE_SAUTÉED/PAN-FRIED_WITH_SALT,"Turkey, escalope, sautéed/pan-fried, with salt",,Food & Agriculture,,1,kg CO2e/kg,9.16,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Turkey, escalope, sautéed/pan-fried, with salt Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002059,AGRIBALYSE,TURKEY_MEAT_AND_SKIN_RAW,"Turkey, meat and skin, raw",,Food & Agriculture,,1,kg CO2e/kg,5.52,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Turkey, meat and skin, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002060,AGRIBALYSE,TURKEY_MEAT_RAW,"Turkey, meat, raw",,Food & Agriculture,,1,kg CO2e/kg,5.52,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Turkey, meat, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002061,AGRIBALYSE,TURKEY_MEAT_ROASTED/BAKED,"Turkey, meat, roasted/baked",,Food & Agriculture,,1,kg CO2e/kg,7.39,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Turkey, meat, roasted/baked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002062,AGRIBALYSE,DIOT_SAUSAGE_FROM_SAVOY_RAW,"Diot (sausage from Savoy), raw",,Food & Agriculture,,1,kg CO2e/kg,4.96,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Diot (sausage from Savoy), raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002063,AGRIBALYSE,BLACK_SEABREAM_RAW,"Black seabream, raw",,Food & Agriculture,,1,kg CO2e/kg,6.71,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Black seabream, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002064,AGRIBALYSE,BLACK_SEABREAM_ROASTED/BAKED,"Black seabream, roasted/baked",,Food & Agriculture,,1,kg CO2e/kg,8.17,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Black seabream, roasted/baked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002065,AGRIBALYSE,BLACKSPOT_SEABREAM_RAW,"Blackspot seabream, raw",,Food & Agriculture,,1,kg CO2e/kg,6.71,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Blackspot seabream, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002066,AGRIBALYSE,GILTHEAD_SEABREAM_RAW_FARMED,"Gilthead seabream, raw, farmed",,Food & Agriculture,,1,kg CO2e/kg,12.6,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Gilthead seabream, raw, farmed Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002067,AGRIBALYSE,GILTHEAD_SEABREAM_RAW_WILD,"Gilthead seabream, raw, wild",,Food & Agriculture,,1,kg CO2e/kg,9.01,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Gilthead seabream, raw, wild Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002068,AGRIBALYSE,HADDOCK_RAW,"Haddock, raw",,Food & Agriculture,,1,kg CO2e/kg,10.8,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Haddock, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002069,AGRIBALYSE,HADDOCK_STEAMED,"Haddock, steamed",,Food & Agriculture,,1,kg CO2e/kg,13.2,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Haddock, steamed Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002070,AGRIBALYSE,HADDOCK_GRILLED/PAN-FRIED,"Haddock, grilled/pan-fried",,Food & Agriculture,,1,kg CO2e/kg,13.2,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Haddock, grilled/pan-fried Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002071,AGRIBALYSE,BLUE_SHARK_FILLET_WITHOUT_SKIN_RAW,"Blue shark, fillet, without skin, raw",,Food & Agriculture,,1,kg CO2e/kg,10.8,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Blue shark, fillet, without skin, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002072,AGRIBALYSE,COOKED_PORK_SHOULDER_CHOICE,"Cooked pork shoulder, choice",,Food & Agriculture,,1,kg CO2e/kg,6.92,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Cooked pork shoulder, choice Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002073,AGRIBALYSE,COOKED_PORK_SHOULDER_STANDARD_RIND_LESS_AND_FATL,"Cooked pork shoulder, standard, rind less and fatless",,Food & Agriculture,,1,kg CO2e/kg,6.92,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Cooked pork shoulder, standard, rind less and fatless Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002074,AGRIBALYSE,POND_SMELT_RAW,"Pond smelt, raw",,Food & Agriculture,,1,kg CO2e/kg,1.93,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Pond smelt, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002075,AGRIBALYSE,SNAIL_IN_PARSLEY_BUTTER_COOKED,"Snail in parsley butter, cooked",,Food & Agriculture,,1,kg CO2e/kg,5.27,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Snail in parsley butter, cooked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002076,AGRIBALYSE,SWORDFISH_RAW,"Swordfish, raw",,Food & Agriculture,,1,kg CO2e/kg,4.24,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Swordfish, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002077,AGRIBALYSE,SWORDFISH_ROASTED/BAKED,"Swordfish, roasted/baked",,Food & Agriculture,,1,kg CO2e/kg,5.15,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Swordfish, roasted/baked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002078,AGRIBALYSE,PHEASANT_MEAT_ROASTED/BAKED,"Pheasant, meat, roasted/baked",,Food & Agriculture,,1,kg CO2e/kg,8.85,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Pheasant, meat, roasted/baked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002079,AGRIBALYSE,BACON_BACK,"Bacon, back",,Food & Agriculture,,1,kg CO2e/kg,6.99,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Bacon, back Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002080,AGRIBALYSE,ATLANTIC_HALIBUT_RAW,"Atlantic halibut, raw",,Food & Agriculture,,1,kg CO2e/kg,4.24,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Atlantic halibut, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002081,AGRIBALYSE,GREENLAND_HALIBUT_RAW,"Greenland halibut, raw",,Food & Agriculture,,1,kg CO2e/kg,10.8,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Greenland halibut, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002082,AGRIBALYSE,GREENLAND_HALIBUT_STEAMED,"Greenland halibut, steamed",,Food & Agriculture,,1,kg CO2e/kg,13.2,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Greenland halibut, steamed Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002083,AGRIBALYSE,LIVER_LAMB_RAW,"Liver, lamb, raw",,Food & Agriculture,,1,kg CO2e/kg,21.0,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Liver, lamb, raw Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
LEGACY_AGRIBALYSE_002084,AGRIBALYSE,LIVER_LAMB_COOKED,"Liver, lamb, cooked",,Food & Agriculture,,1,kg CO2e/kg,28.9,,,,FR,2024,2.0,Medium,AR5,,Check source database,Migrated from AGRIBALYSE,"Liver, lamb, cooked Food & Agriculture Scope 3 Category 1 AGRIBALYSE kg CO2e/kg"
