name,emission_factor,unit_standard,unit_original,source,region,category,base_year,source_dept,tier,search_text,duplicate_group_key,alternate_version_count,duplicate_sources,duplicate_years,dedupe_note
廢（污）水處理服務（高雄市楠梓污水處理廠）,0.4,m3,立方公尺(m3),Taiwan EPA,TW,Taiwan Local,2018,山林水環境工程股份有限公司,1,廢（污）水處理服務（高雄市楠梓污水處理廠） m3 台灣 環保署,廢（污）水處理服務（高雄市楠梓污水處理廠） | m3 | 0.4,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
廢（污）水處理服務（中部科學工業園區台中園區污水處理廠）,0.45,m3,立方公尺(m3),Taiwan EPA,TW,Taiwan Local,2018,山林水環境工程股份有限公司,1,廢（污）水處理服務（中部科學工業園區台中園區污水處理廠） m3 台灣 環保署,廢（污）水處理服務（中部科學工業園區台中園區污水處理廠） | m3 | 0.45,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
雞蛋,0.162,顆,顆,Taiwan EPA,TW,Taiwan Local,2018,臺南市環境保護局,1,雞蛋 顆 台灣 環保署,雞蛋 | 顆 | 0.162,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
住宿服務（四人房）,90.0,每房-每天,每房-每天,Taiwan EPA,TW,Taiwan Local,2018,臺南市環境保護局,1,住宿服務（四人房） 每房-每天 台灣 環保署,住宿服務（四人房） | 每房-每天 | 90.0,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
住宿服務（單/兩人房）,75.0,每房-每天,每房-每天,Taiwan EPA,TW,Taiwan Local,2018,臺南市環境保護局,1,住宿服務（單/兩人房） 每房-每天 台灣 環保署,住宿服務（單/兩人房） | 每房-每天 | 75.0,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
番薯冰烤兩吃,0.0955,包,包,Taiwan EPA,TW,Taiwan Local,2018,台南市環境保護局,1,番薯冰烤兩吃 包 台灣 環保署,番薯冰烤兩吃 | 包 | 0.0955,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
烤番薯,0.656,盒,盒,Taiwan EPA,TW,Taiwan Local,2018,台南市環境保護局,1,烤番薯 盒 台灣 環保署,烤番薯 | 盒 | 0.656,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
客船服務（台東富岡-綠島）,11.6,每人次,每人次,Taiwan EPA,TW,Taiwan Local,2018,經濟部中小企業處,1,客船服務（台東富岡-綠島） 每人次 台灣 環保署,客船服務（台東富岡-綠島） | 每人次 | 11.6,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
以柴油動力垃圾車清除運輸一般廢棄物,1.31,tkm,延噸公里(tkm),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,以柴油動力垃圾車清除運輸一般廢棄物 tkm 台灣 環保署,以柴油動力垃圾車清除運輸一般廢棄物 | tkm | 1.31,0,Taiwan EPA,2018,
薄膜型太陽光電模組,407.0,片,片,Taiwan EPA,TW,Taiwan Local,2018,經濟部標準檢驗局,1,薄膜型太陽光電模組 片 台灣 環保署,薄膜型太陽光電模組 | 片 | 407.0,0,Taiwan EPA,2018,
單結晶矽電池太陽光電模組（96片5吋）,417.0,片,片,Taiwan EPA,TW,Taiwan Local,2018,經濟部標準檢驗局,1,單結晶矽電池太陽光電模組（96片5吋） 片 台灣 環保署,單結晶矽電池太陽光電模組（96片5吋） | 片 | 417.0,0,Taiwan EPA,2018,
單結晶矽電池太陽光電模組（60片6吋）,413.0,片,片,Taiwan EPA,TW,Taiwan Local,2018,經濟部標準檢驗局,1,單結晶矽電池太陽光電模組（60片6吋） 片 台灣 環保署,單結晶矽電池太陽光電模組（60片6吋） | 片 | 413.0,0,Taiwan EPA,2018,
鋁質水泥,10.1,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,內政部營建署,1,鋁質水泥 kg 台灣 環保署,鋁質水泥 | kg | 10.1,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
全鋁質混凝土管（管徑 800mm）,199.0,m,公尺(m),Taiwan EPA,TW,Taiwan Local,2018,內政部營建署,1,全鋁質混凝土管（管徑 800mm） m 台灣 環保署,全鋁質混凝土管（管徑 800mm） | m | 199.0,0,Taiwan EPA,2018,
全鋁質混凝土管（管徑 300mm）,94.8,m,公尺(m),Taiwan EPA,TW,Taiwan Local,2018,內政部營建署,1,全鋁質混凝土管（管徑 300mm） m 台灣 環保署,全鋁質混凝土管（管徑 300mm） | m | 94.8,0,Taiwan EPA,2018,
航空旅客運輸服務(松山-金門),0.281,pkm,延人公里(pkm),Taiwan EPA,TW,Taiwan Local,2018,環境部、交通部民用航空局、松山機場、金門機場、華信航空、台灣航勤,1,航空旅客運輸服務(松山-金門) pkm 台灣 環保署,航空旅客運輸服務(松山-金門) | pkm | 0.281,0,Taiwan EPA,2018,
住宿服務(四人房),60.1,每房-每天,每房-每天,Taiwan EPA,TW,Taiwan Local,2018,環境部、福容大飯店股份有限公司桃園分公司,1,住宿服務(四人房) 每房-每天 台灣 環保署,住宿服務(四人房) | 每房-每天 | 60.1,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
住宿服務(三人房),57.2,每房-每天,每房-每天,Taiwan EPA,TW,Taiwan Local,2018,環境部、福容大飯店股份有限公司桃園分公司,1,住宿服務(三人房) 每房-每天 台灣 環保署,住宿服務(三人房) | 每房-每天 | 57.2,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
住宿服務(二人房),54.3,每房-每天,每房-每天,Taiwan EPA,TW,Taiwan Local,2018,環境部、福容大飯店股份有限公司桃園分公司,1,住宿服務(二人房) 每房-每天 台灣 環保署,住宿服務(二人房) | 每房-每天 | 54.3,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
優酪乳,1.95,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,衛生福利部食品藥物管理署、味全食品工業股份有限公司斗六廠,1,優酪乳 kg 台灣 環保署,優酪乳 | kg | 1.95,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
花生油,1.95,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,衛生福利部食品藥物管理署、福壽實業股份有限公司台中港廠,1,花生油 kg 台灣 環保署,花生油 | kg | 1.95,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
精緻牛油,0.694,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,衛生福利部食品藥物管理署、統清股份有限公司台南廠,1,精緻牛油 kg 台灣 環保署,精緻牛油 | kg | 0.694,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
精製豬油,0.785,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,衛生福利部食品藥物管理署、統清股份有限公司台南廠,1,精製豬油 kg 台灣 環保署,精製豬油 | kg | 0.785,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
甲酸鈉,2.26,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,甲酸鈉 kg 台灣 環保署,甲酸鈉 | kg | 2.26,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
氦氣,1.12,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,氦氣 kg 台灣 環保署,氦氣 | kg | 1.12,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
硫酸鈉,0.209,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,硫酸鈉 kg 台灣 環保署,硫酸鈉 | kg | 0.209,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
乙苯,2.37,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,乙苯 kg 台灣 環保署,乙苯 | kg | 2.37,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
苯甲酸,1.84,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,苯甲酸 kg 台灣 環保署,苯甲酸 | kg | 1.84,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
水楊酸,2.37,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,水楊酸 kg 台灣 環保署,水楊酸 | kg | 2.37,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
生牛皮(不含養牛階段),0.27,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局、台灣區皮革工業同業公會,1,生牛皮(不含養牛階段) kg 台灣 環保署,生牛皮(不含養牛階段) | kg | 0.27,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
生牛皮(含養牛階段),4.86,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,生牛皮(含養牛階段) kg 台灣 環保署,生牛皮(含養牛階段) | kg | 4.86,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
四氫呋喃(丁二醇製程),3.42,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,四氫呋喃(丁二醇製程) kg 台灣 環保署,四氫呋喃(丁二醇製程) | kg | 3.42,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
"四氫呋喃(1,3-丁二烯製程)",2.47,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,"四氫呋喃(1,3-丁二烯製程) kg 台灣 環保署","四氫呋喃(1,3-丁二烯製程) | kg | 2.47",1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
碳酸鉀,1.44,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,碳酸鉀 kg 台灣 環保署,碳酸鉀 | kg | 1.44,0,Taiwan EPA,2018,
氧化鐵粉,1.28,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,氧化鐵粉 kg 台灣 環保署,氧化鐵粉 | kg | 1.28,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
液化石油氣(於固定源使用，2016),2.24,l,公升(L),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,液化石油氣(於固定源使用，2016) l 台灣 環保署,液化石油氣(於固定源使用，2016) | l | 2.24,0,Taiwan EPA,2018,
天然氣(於固定源使用，2016),2.6,m3,立方公尺(m3),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,天然氣(於固定源使用，2016) m3 台灣 環保署,天然氣(於固定源使用，2016) | m3 | 2.6,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
煤油使用(2016),2.98,l,公升(L),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,煤油使用(2016) l 台灣 環保署,煤油使用(2016) | l | 2.98,0,Taiwan EPA,2018,
車用汽油(於移動源使用，2016),3.01,l,公升(L),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,車用汽油(於移動源使用，2016) l 台灣 環保署,車用汽油(於移動源使用，2016) | l | 3.01,0,Taiwan EPA,2018,
碳酸鉀,1.75,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,碳酸鉀 kg 台灣 環保署,碳酸鉀 | kg | 1.75,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
環氧乙烷,2.89,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,環氧乙烷 kg 台灣 環保署,環氧乙烷 | kg | 2.89,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
硝基苯,3.28,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,硝基苯 kg 台灣 環保署,硝基苯 | kg | 3.28,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
化學熱磨機械紙漿,1.59,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,化學熱磨機械紙漿 kg 台灣 環保署,化學熱磨機械紙漿 | kg | 1.59,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
車用汽油(於固定源使用，2016),2.93,l,公升(L),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,車用汽油(於固定源使用，2016) l 台灣 環保署,車用汽油(於固定源使用，2016) | l | 2.93,0,Taiwan EPA,2018,
亞硫酸鈉,1.83,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,亞硫酸鈉 kg 台灣 環保署,亞硫酸鈉 | kg | 1.83,0,Taiwan EPA,2018,
氯化鈣(氫氯化製程),0.415,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,氯化鈣(氫氯化製程) kg 台灣 環保署,氯化鈣(氫氯化製程) | kg | 0.415,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
氯化鈣(索爾維製程),1.0,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,氯化鈣(索爾維製程) kg 台灣 環保署,氯化鈣(索爾維製程) | kg | 1.0,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
貼片電容,101.0,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,貼片電容 kg 台灣 環保署,貼片電容 | kg | 101.0,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
車用汽油(未燃燒，2016),0.656,l,公升(L),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,車用汽油(未燃燒，2016) l 台灣 環保署,車用汽油(未燃燒，2016) | l | 0.656,0,Taiwan EPA,2018,
積層陶瓷電容,334.0,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,積層陶瓷電容 kg 台灣 環保署,積層陶瓷電容 | kg | 334.0,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
電解電容,16.2,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,電解電容 kg 台灣 環保署,電解電容 | kg | 16.2,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
記憶體積體電路,570.0,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,記憶體積體電路 kg 台灣 環保署,記憶體積體電路 | kg | 570.0,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
柴油(於公路運輸移動源使用，2016),3.38,l,公升(L),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,柴油(於公路運輸移動源使用，2016) l 台灣 環保署,柴油(於公路運輸移動源使用，2016) | l | 3.38,0,Taiwan EPA,2018,
邏輯積體電路,732.0,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,邏輯積體電路 kg 台灣 環保署,邏輯積體電路 | kg | 732.0,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
硫化鈉,2.33,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,經濟部工業局,1,硫化鈉 kg 台灣 環保署,硫化鈉 | kg | 2.33,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
環氧氯丙烷(醋酸丙烯酯製程),8.04,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,環氧氯丙烷(醋酸丙烯酯製程) kg 台灣 環保署,環氧氯丙烷(醋酸丙烯酯製程) | kg | 8.04,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
環氧氯丙烷(丙烯氯化製程),6.88,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,環氧氯丙烷(丙烯氯化製程) kg 台灣 環保署,環氧氯丙烷(丙烯氯化製程) | kg | 6.88,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
柴油(於固定源使用，2016),3.35,l,公升(L),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,柴油(於固定源使用，2016) l 台灣 環保署,柴油(於固定源使用，2016) | l | 3.35,0,Taiwan EPA,2018,
柴油(未燃燒，2016),0.735,l,公升(L),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,柴油(未燃燒，2016) l 台灣 環保署,柴油(未燃燒，2016) | l | 0.735,0,Taiwan EPA,2018,
電力碳足跡(2016),0.66,kwh,度(kwh),Taiwan EPA,TW,Taiwan Local,2018,環境部,1,電力碳足跡(2016) kwh 台灣 環保署,電力碳足跡(2016) | kwh | 0.66,1,MOENV CFP | Taiwan EPA,2018,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
氫化石油樹脂,2.73,kg,公斤(kg),Taiwan EPA,TW,Taiwan Local,2017,環境部,1,氫化石油樹脂 kg 台灣 環保署,氫化石油樹脂 | kg | 2.73,1,MOENV CFP | Taiwan EPA,2017,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
R45水泥混凝土,445.0,m3,立方公尺(m3),Taiwan EPA,TW,Taiwan Local,2017,公路總局蘇花公路改善工程處,1,R45水泥混凝土 m3 台灣 環保署,R45水泥混凝土 | m3 | 445.0,1,MOENV CFP | Taiwan EPA,2017,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
鋼纖維噴凝土(255kgf/cm2),433.0,m3,立方公尺(m3),Taiwan EPA,TW,Taiwan Local,2017,公路總局蘇花公路改善工程處,1,鋼纖維噴凝土(255kgf/cm2) m3 台灣 環保署,鋼纖維噴凝土(255kgf/cm2) | m3 | 433.0,1,MOENV CFP | Taiwan EPA,2017,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
噴凝土(210kgf/cm2),394.0,m3,立方公尺(m3),Taiwan EPA,TW,Taiwan Local,2017,公路總局蘇花公路改善工程處,1,噴凝土(210kgf/cm2) m3 台灣 環保署,噴凝土(210kgf/cm2) | m3 | 394.0,1,MOENV CFP | Taiwan EPA,2017,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
自充填預拌混凝土(420kgf/cm2),320.0,m3,立方公尺(m3),Taiwan EPA,TW,Taiwan Local,2017,公路總局蘇花公路改善工程處,1,自充填預拌混凝土(420kgf/cm2) m3 台灣 環保署,自充填預拌混凝土(420kgf/cm2) | m3 | 320.0,1,MOENV CFP | Taiwan EPA,2017,檢索索引已合併同名、同單位、同係數的重複列；原始資料仍保留於 tier1_unified.csv。
