_name_key,_unit_key,_factor_key,duplicate_group_rows,duplicate_sources,duplicate_years,duplicate_source_depts,duplicate_group_key
甘蔗吸管,piece,0.00478,1,Taiwan EPA,2022,環境部,甘蔗吸管 | piece | 0.00478
甘蔗吸管,支,0.00478,1,MOENV CFP,2022,環境部,甘蔗吸管 | 支 | 0.00478
生質柴油 / Biodiesels 固定燃燒排放係數,tj,71043.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,生質柴油 / Biodiesels 固定燃燒排放係數 | tj | 71043.0
產品-碳化鈣(Use of product) / 無 CH4排放係數（公噸/公噸石油焦）,t,1100.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,產品-碳化鈣(Use of product) / 無 CH4排放係數（公噸/公噸石油焦） | t | 1100.0
甲基丙烯酸甲酯,kg,3.99,1,Taiwan EPA,2020,環境部,甲基丙烯酸甲酯 | kg | 3.99
發泡聚苯乙烯,kg,2.31,1,Taiwan EPA,2020,環境部,發泡聚苯乙烯 | kg | 2.31
燃料油使用(蒸餘油/重油使用，2020),公升(l),3.95,1,MOENV CFP,2022,環境部,燃料油使用(蒸餘油/重油使用，2020) | 公升(l) | 3.95
白精油 / White Spirit & SBP 固定燃燒排放係數,tj,73543.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,白精油 / White Spirit & SBP 固定燃燒排放係數 | tj | 73543.0
白雲石石灰(Dolomitic lime) / 0.913 / 55-57 / 38-41 / 0.95或0.85註2 CO2（公噸/公噸石灰）,t,860.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,白雲石石灰(Dolomitic lime) / 0.913 / 55-57 / 38-41 / 0.95或0.85註2 CO2（公噸/公噸石灰） | t | 860.0
白雲石（Dolomite） CO2排放係數 （公噸 /公噸初級鎂）,t,5130.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,白雲石（Dolomite） CO2排放係數 （公噸 /公噸初級鎂） | t | 5130.0
百貨零售服務,每平方米‧每小時,0.035,1,Taiwan EPA,2019,太平洋崇光百貨股份有限公司,百貨零售服務 | 每平方米‧每小時 | 0.035
盒裝去殼牡蠣,mt,1096.25,1,Taiwan EPA,2014,行政院農業委員會漁業署,盒裝去殼牡蠣 | mt | 1096.25
盒裝去殼牡蠣,公噸(mt),1096.25,1,MOENV CFP,2014,行政院農業委員會漁業署,盒裝去殼牡蠣 | 公噸(mt) | 1096.25
石化甲烷（Fossil methane）註1 / CH4 溫暖化潛勢,kg,30.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,石化甲烷（Fossil methane）註1 / CH4 溫暖化潛勢 | kg | 30.0
石油焦 / Petroleum Coke 固定燃燒排放係數,tj,97743.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,石油焦 / Petroleum Coke 固定燃燒排放係數 | tj | 97743.0
石油焦（Petroleum coke) CO2排放係數（公噸/公噸還原劑）,t,3500.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,石油焦（Petroleum coke) CO2排放係數（公噸/公噸還原劑） | t | 3500.0
石油腦 / Naphtha 固定燃燒排放係數,tj,73543.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,石油腦 / Naphtha 固定燃燒排放係數 | tj | 73543.0
石灰（Lime Produced） CO2（公噸/公噸石灰）,t,750.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,石灰（Lime Produced） CO2（公噸/公噸石灰） | t | 750.0
石蠟 / Paraffin Waxes 固定燃燒排放係數,tj,73543.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,石蠟 / Paraffin Waxes 固定燃燒排放係數 | tj | 73543.0
矽晶圓(6吋),piece,4.65,1,MOENV CFP,2013,經濟部工業局,矽晶圓(6吋) | piece | 4.65
矽晶圓(6吋),片,4.65,1,Taiwan EPA,2013,經濟部工業局,矽晶圓(6吋) | 片 | 4.65
特製液糖(20公噸),mt,23800.0,1,Taiwan EPA,2022,台灣糖業股份有限公司小港廠,特製液糖(20公噸) | mt | 23800.0
特製液糖(20公噸),mt,7.03,1,Taiwan EPA,2014,台灣糖業公司,特製液糖(20公噸) | mt | 7.03
特殊（餐具）(Specialty (Tableware)) CO2排放係數（公噸/公噸玻璃）,t,100.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,特殊（餐具）(Specialty (Tableware)) CO2排放係數（公噸/公噸玻璃） | t | 100.0
特殊（照明）(Specialty (Lighting)) CO2排放係數（公噸/公噸玻璃）,t,200.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,特殊（照明）(Specialty (Lighting)) CO2排放係數（公噸/公噸玻璃） | t | 200.0
燃料油使用(蒸餘油/重油使用，2021),l,3.88,1,Taiwan EPA,2023,環境部,燃料油使用(蒸餘油/重油使用，2021) | l | 3.88
燃料油使用(蒸餘油/重油使用，2021),公升(l),3.88,1,MOENV CFP,2023,環境部,燃料油使用(蒸餘油/重油使用，2021) | 公升(l) | 3.88
燃料油未燃燒(蒸餘油/重油未燃燒，2018),l,0.822,1,Taiwan EPA,2020,環境部,燃料油未燃燒(蒸餘油/重油未燃燒，2018) | l | 0.822
燃料油未燃燒(蒸餘油/重油未燃燒，2018),公升(l),0.822,1,MOENV CFP,2020,環境部,燃料油未燃燒(蒸餘油/重油未燃燒，2018) | 公升(l) | 0.822
燃料油未燃燒(蒸餘油/重油未燃燒，2019),l,0.832,1,Taiwan EPA,2021,環境部,燃料油未燃燒(蒸餘油/重油未燃燒，2019) | l | 0.832
燃料油未燃燒(蒸餘油/重油未燃燒，2019),公升(l),0.832,1,MOENV CFP,2021,環境部,燃料油未燃燒(蒸餘油/重油未燃燒，2019) | 公升(l) | 0.832
燃料油未燃燒(蒸餘油/重油未燃燒，2020),l,0.829,1,Taiwan EPA,2022,環境部,燃料油未燃燒(蒸餘油/重油未燃燒，2020) | l | 0.829
燃料油未燃燒(蒸餘油/重油未燃燒，2020),公升(l),0.829,1,MOENV CFP,2022,環境部,燃料油未燃燒(蒸餘油/重油未燃燒，2020) | 公升(l) | 0.829
燃料油未燃燒(蒸餘油/重油未燃燒，2021),l,0.764,1,Taiwan EPA,2023,環境部,燃料油未燃燒(蒸餘油/重油未燃燒，2021) | l | 0.764
燃料油未燃燒(蒸餘油/重油未燃燒，2021),公升(l),0.764,1,MOENV CFP,2023,環境部,燃料油未燃燒(蒸餘油/重油未燃燒，2021) | 公升(l) | 0.764
營業大客車(市區公車及公路客運-柴油),pkm,0.0944,1,Taiwan EPA,2014,交通部運輸研究所,營業大客車(市區公車及公路客運-柴油) | pkm | 0.0944
營業大客車(市區公車及公路客運-柴油),延人公里(pkm),0.0944,1,MOENV CFP,2014,交通部運輸研究所,營業大客車(市區公車及公路客運-柴油) | 延人公里(pkm) | 0.0944
營業大貨車(柴油),tkm,0.131,1,Taiwan EPA,2022,環境部,營業大貨車(柴油) | tkm | 0.131
營業大貨車(柴油),tkm,0.235,1,Taiwan EPA,2014,交通部運輸研究所,營業大貨車(柴油) | tkm | 0.235
營業大貨車(柴油),延噸公里(tkm),0.235,1,MOENV CFP,2014,交通部運輸研究所,營業大貨車(柴油) | 延噸公里(tkm) | 0.235
營業小客車(汽油),pkm,0.133,1,Taiwan EPA,2014,交通部運輸研究所,營業小客車(汽油) | pkm | 0.133
營業小客車(汽油),延人公里(pkm),0.133,1,MOENV CFP,2014,交通部運輸研究所,營業小客車(汽油) | 延人公里(pkm) | 0.133
營業小貨車(柴油),tkm,0.587,1,Taiwan EPA,2022,環境部,營業小貨車(柴油) | tkm | 0.587
營業小貨車(柴油),tkm,0.647,1,Taiwan EPA,2014,交通部運輸研究所,營業小貨車(柴油) | tkm | 0.647
營業小貨車(柴油),延噸公里(tkm),0.647,1,MOENV CFP,2014,交通部運輸研究所,營業小貨車(柴油) | 延噸公里(tkm) | 0.647
營業小貨車(汽油),tkm,0.6259,1,Taiwan EPA,2014,交通部運輸研究所,營業小貨車(汽油) | tkm | 0.6259
營業小貨車(汽油),tkm,0.683,1,Taiwan EPA,2022,環境部,營業小貨車(汽油) | tkm | 0.683
營業小貨車(汽油),延噸公里(tkm),0.6259,1,MOENV CFP,2014,交通部運輸研究所,營業小貨車(汽油) | 延噸公里(tkm) | 0.6259
營業遊覽車(柴油),pkm,0.0441,1,Taiwan EPA,2014,交通部運輸研究所,營業遊覽車(柴油) | pkm | 0.0441
營業遊覽車(柴油),延人公里(pkm),0.0441,1,MOENV CFP,2014,交通部運輸研究所,營業遊覽車(柴油) | 延人公里(pkm) | 0.0441
牛皮紙,kg,1.22,1,Taiwan EPA,2023,環境部,牛皮紙 | kg | 1.22
特殊（TV映像管）(Specialty (TV Funnel)) CO2排放係數（公噸/公噸玻璃）,t,130.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,特殊（TV映像管）(Specialty (TV Funnel)) CO2排放係數（公噸/公噸玻璃） | t | 130.0
特殊（TV面版）(Specialty (TV Panel)) CO2排放係數（公噸/公噸玻璃）,t,180.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,特殊（TV面版）(Specialty (TV Panel)) CO2排放係數（公噸/公噸玻璃） | t | 180.0
特殊（實驗室/醫藥）(Specialty (Lab/Pharma)) CO2排放係數（公噸/公噸玻璃）,t,30.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,特殊（實驗室/醫藥）(Specialty (Lab/Pharma)) CO2排放係數（公噸/公噸玻璃） | t | 30.0
潤滑油 / Lubricants 移動燃燒 CO2 排放係數,tj,73300.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,潤滑油 / Lubricants 移動燃燒 CO2 排放係數 | tj | 73300.0
混凝土及水泥砂漿用水淬高爐爐碴粉(散裝，含轉運),公噸(mt),61.3,1,MOENV CFP,2022,中聯資源股份有限公司,混凝土及水泥砂漿用水淬高爐爐碴粉(散裝，含轉運) | 公噸(mt) | 61.3
柴油(於固定源使用，2021),公升(l),3.29,1,MOENV CFP,2023,環境部,柴油(於固定源使用，2021) | 公升(l) | 3.29
柴油（於水路運輸移動源使用，2018）,l,3.36,1,Taiwan EPA,2020,環境部,柴油（於水路運輸移動源使用，2018） | l | 3.36
柴油（於捕撈移動源使用，2016）,l,3.36,1,Taiwan EPA,2018,環境部,柴油（於捕撈移動源使用，2016） | l | 3.36
柴油（於捕撈移動源使用，2016）,公升(l),3.36,1,MOENV CFP,2018,環境部,柴油（於捕撈移動源使用，2016） | 公升(l) | 3.36
柴油（於捕撈移動源使用，2017）,l,3.36,1,Taiwan EPA,2019,環境部,柴油（於捕撈移動源使用，2017） | l | 3.36
柴油（於捕撈移動源使用，2017）,公升(l),3.36,1,MOENV CFP,2019,環境部,柴油（於捕撈移動源使用，2017） | 公升(l) | 3.36
柴油（於捕撈移動源使用，2018）,l,3.35,1,Taiwan EPA,2020,環境部,柴油（於捕撈移動源使用，2018） | l | 3.35
柴油（於捕撈移動源使用，2018）,公升(l),3.35,1,MOENV CFP,2020,環境部,柴油（於捕撈移動源使用，2018） | 公升(l) | 3.35
柴油（於捕撈移動源使用，2019）,l,3.36,1,Taiwan EPA,2021,環境部,柴油（於捕撈移動源使用，2019） | l | 3.36
柴油（於捕撈移動源使用，2019）,公升(l),3.36,1,MOENV CFP,2021,環境部,柴油（於捕撈移動源使用，2019） | 公升(l) | 3.36
柴油（於捕撈移動源使用，2020）,l,3.35,1,Taiwan EPA,2022,環境部,柴油（於捕撈移動源使用，2020） | l | 3.35
柴油（於捕撈移動源使用，2020）,公升(l),3.35,1,MOENV CFP,2022,環境部,柴油（於捕撈移動源使用，2020） | 公升(l) | 3.35
柴油（於水路運輸移動源使用，2016）,l,3.37,1,Taiwan EPA,2018,環境部,柴油（於水路運輸移動源使用，2016） | l | 3.37
柴油（於水路運輸移動源使用，2016）,公升(l),3.37,1,MOENV CFP,2018,環境部,柴油（於水路運輸移動源使用，2016） | 公升(l) | 3.37
柴油（於水路運輸移動源使用，2017）,l,3.37,1,Taiwan EPA,2019,環境部,柴油（於水路運輸移動源使用，2017） | l | 3.37
柴油（於水路運輸移動源使用，2017）,公升(l),3.37,1,MOENV CFP,2019,環境部,柴油（於水路運輸移動源使用，2017） | 公升(l) | 3.37
柴油（於水路運輸移動源使用，2018）,公升(l),3.36,1,MOENV CFP,2020,環境部,柴油（於水路運輸移動源使用，2018） | 公升(l) | 3.36
柴油(未燃燒，2021),l,0.673,1,Taiwan EPA,2023,環境部,柴油(未燃燒，2021) | l | 0.673
柴油（於水路運輸移動源使用，2019）,l,3.36,1,Taiwan EPA,2021,環境部,柴油（於水路運輸移動源使用，2019） | l | 3.36
柴油（於水路運輸移動源使用，2019）,公升(l),3.36,1,MOENV CFP,2021,環境部,柴油（於水路運輸移動源使用，2019） | 公升(l) | 3.36
柴油（於水路運輸移動源使用，2020）,l,3.36,1,Taiwan EPA,2022,環境部,柴油（於水路運輸移動源使用，2020） | l | 3.36
柴油（於水路運輸移動源使用，2020）,公升(l),3.36,1,MOENV CFP,2022,環境部,柴油（於水路運輸移動源使用，2020） | 公升(l) | 3.36
柴油（於鐵路運輸與非道路運輸移動源使用，2016）,l,3.61,1,Taiwan EPA,2018,環境部,柴油（於鐵路運輸與非道路運輸移動源使用，2016） | l | 3.61
柴油（於鐵路運輸與非道路運輸移動源使用，2016）,公升(l),3.61,1,MOENV CFP,2018,環境部,柴油（於鐵路運輸與非道路運輸移動源使用，2016） | 公升(l) | 3.61
柴油（於鐵路運輸與非道路運輸移動源使用，2017）,l,3.61,1,Taiwan EPA,2019,環境部,柴油（於鐵路運輸與非道路運輸移動源使用，2017） | l | 3.61
柴油（於鐵路運輸與非道路運輸移動源使用，2017）,公升(l),3.61,1,MOENV CFP,2019,環境部,柴油（於鐵路運輸與非道路運輸移動源使用，2017） | 公升(l) | 3.61
柴油（於鐵路運輸與非道路運輸移動源使用，2018）,l,3.6,1,Taiwan EPA,2020,環境部,柴油（於鐵路運輸與非道路運輸移動源使用，2018） | l | 3.6
柴油（於鐵路運輸與非道路運輸移動源使用，2018）,公升(l),3.6,1,MOENV CFP,2020,環境部,柴油（於鐵路運輸與非道路運輸移動源使用，2018） | 公升(l) | 3.6
柴油（於鐵路運輸與非道路運輸移動源使用，2019）,l,3.61,1,Taiwan EPA,2021,環境部,柴油（於鐵路運輸與非道路運輸移動源使用，2019） | l | 3.61
柴油（於鐵路運輸與非道路運輸移動源使用，2019）,公升(l),3.61,1,MOENV CFP,2021,環境部,柴油（於鐵路運輸與非道路運輸移動源使用，2019） | 公升(l) | 3.61
柴油（於鐵路運輸與非道路運輸移動源使用，2020）,l,3.61,1,Taiwan EPA,2022,環境部,柴油（於鐵路運輸與非道路運輸移動源使用，2020） | l | 3.61
柴油（於鐵路運輸與非道路運輸移動源使用，2020）,公升(l),3.61,1,MOENV CFP,2022,環境部,柴油（於鐵路運輸與非道路運輸移動源使用，2020） | 公升(l) | 3.61
柴油(未燃燒，2021),公升(l),0.673,1,MOENV CFP,2023,環境部,柴油(未燃燒，2021) | 公升(l) | 0.673
柴油(未燃燒，2020),公升(l),0.73,1,MOENV CFP,2022,環境部,柴油(未燃燒，2020) | 公升(l) | 0.73
混凝土及水泥砂漿用水淬高爐爐碴粉(散裝，含轉運),mt,61.3,1,Taiwan EPA,2022,中聯資源股份有限公司,混凝土及水泥砂漿用水淬高爐爐碴粉(散裝，含轉運) | mt | 61.3
柴油(未燃燒，2012),l,0.74,1,Taiwan EPA,2014,環境部,柴油(未燃燒，2012) | l | 0.74
柴油(於捕撈移動源使用，2021),l,3.29,1,Taiwan EPA,2023,環境部,柴油(於捕撈移動源使用，2021) | l | 3.29
柴油(於捕撈移動源使用，2021),公升(l),3.29,1,MOENV CFP,2023,環境部,柴油(於捕撈移動源使用，2021) | 公升(l) | 3.29
柴油(於水路運輸移動源使用，2021),l,3.3,1,Taiwan EPA,2023,環境部,柴油(於水路運輸移動源使用，2021) | l | 3.3
柴油(於水路運輸移動源使用，2021),公升(l),3.3,1,MOENV CFP,2023,環境部,柴油(於水路運輸移動源使用，2021) | 公升(l) | 3.3
柴油(於移動源使用，2012),l,3.45,1,Taiwan EPA,2014,環境部,柴油(於移動源使用，2012) | l | 3.45
柴油(於移動源使用，2012),公升(l),3.45,1,MOENV CFP,2014,環境部,柴油(於移動源使用，2012) | 公升(l) | 3.45
柴油(於移動源使用，2013),l,3.49,1,Taiwan EPA,2015,環境部,柴油(於移動源使用，2013) | l | 3.49
柴油(於移動源使用，2013),公升(l),3.49,1,MOENV CFP,2015,環境部,柴油(於移動源使用，2013) | 公升(l) | 3.49
柴油(於移動源使用，2014),l,3.48,1,Taiwan EPA,2016,環境部,柴油(於移動源使用，2014) | l | 3.48
柴油(於移動源使用，2014),公升(l),3.48,1,MOENV CFP,2016,環境部,柴油(於移動源使用，2014) | 公升(l) | 3.48
柴油(於移動源使用，2015),l,3.48,1,Taiwan EPA,2017,環境部,柴油(於移動源使用，2015) | l | 3.48
柴油(於移動源使用，2015),公升(l),3.48,1,MOENV CFP,2017,環境部,柴油(於移動源使用，2015) | 公升(l) | 3.48
柴油(於鐵路運輸與非道路運輸移動源使用，2021),l,3.56,1,Taiwan EPA,2023,環境部,柴油(於鐵路運輸與非道路運輸移動源使用，2021) | l | 3.56
柴油(於鐵路運輸與非道路運輸移動源使用，2021),公升(l),3.56,1,MOENV CFP,2023,環境部,柴油(於鐵路運輸與非道路運輸移動源使用，2021) | 公升(l) | 3.56
柴油(未燃燒，2012),公升(l),0.74,1,MOENV CFP,2014,環境部,柴油(未燃燒，2012) | 公升(l) | 0.74
柴油(未燃燒，2020),l,0.73,1,Taiwan EPA,2022,環境部,柴油(未燃燒，2020) | l | 0.73
柴油(未燃燒，2013),l,0.76,1,Taiwan EPA,2015,環境部,柴油(未燃燒，2013) | l | 0.76
柴油(未燃燒，2013),公升(l),0.76,1,MOENV CFP,2015,環境部,柴油(未燃燒，2013) | 公升(l) | 0.76
柴油(未燃燒，2014),l,0.75,1,Taiwan EPA,2016,環境部,柴油(未燃燒，2014) | l | 0.75
柴油(未燃燒，2014),公升(l),0.75,1,MOENV CFP,2016,環境部,柴油(未燃燒，2014) | 公升(l) | 0.75
柴油(未燃燒，2015),l,0.752,1,Taiwan EPA,2017,環境部,柴油(未燃燒，2015) | l | 0.752
柴油(未燃燒，2015),公升(l),0.752,1,MOENV CFP,2017,環境部,柴油(未燃燒，2015) | 公升(l) | 0.752
柴油(未燃燒，2016),l,0.735,1,Taiwan EPA,2018,環境部,柴油(未燃燒，2016) | l | 0.735
柴油(未燃燒，2016),公升(l),0.735,1,MOENV CFP,2018,環境部,柴油(未燃燒，2016) | 公升(l) | 0.735
柴油(未燃燒，2017),l,0.735,1,Taiwan EPA,2019,環境部,柴油(未燃燒，2017) | l | 0.735
柴油(未燃燒，2017),公升(l),0.735,1,MOENV CFP,2019,環境部,柴油(未燃燒，2017) | 公升(l) | 0.735
柴油(未燃燒，2018),l,0.724,1,Taiwan EPA,2020,環境部,柴油(未燃燒，2018) | l | 0.724
柴油(未燃燒，2018),公升(l),0.724,1,MOENV CFP,2020,環境部,柴油(未燃燒，2018) | 公升(l) | 0.724
柴油(未燃燒，2019),l,0.733,1,Taiwan EPA,2021,環境部,柴油(未燃燒，2019) | l | 0.733
柴油(未燃燒，2019),公升(l),0.733,1,MOENV CFP,2021,環境部,柴油(未燃燒，2019) | 公升(l) | 0.733
機器腳踏車(汽油),pkm,0.0951,1,Taiwan EPA,2014,交通部運輸研究所,機器腳踏車(汽油) | pkm | 0.0951
機器腳踏車(汽油),延人公里(pkm),0.0951,1,MOENV CFP,2014,交通部運輸研究所,機器腳踏車(汽油) | 延人公里(pkm) | 0.0951
氟化鈣污泥處理服務(物理處理),mt,336.0,1,Taiwan EPA,2022,中聯資源股份有限公司,氟化鈣污泥處理服務(物理處理) | mt | 336.0
液化石油氣(於固定源使用，2021),公升(l),2.21,1,MOENV CFP,2023,環境部,液化石油氣(於固定源使用，2021) | 公升(l) | 2.21
液化石油氣(於固定源使用，2014),公升(l),2.26,1,MOENV CFP,2016,環境部,液化石油氣(於固定源使用，2014) | 公升(l) | 2.26
液化石油氣(於固定源使用，2015),l,2.26,1,Taiwan EPA,2017,環境部,液化石油氣(於固定源使用，2015) | l | 2.26
液化石油氣(於固定源使用，2015),公升(l),2.26,1,MOENV CFP,2017,環境部,液化石油氣(於固定源使用，2015) | 公升(l) | 2.26
液化石油氣(於固定源使用，2016),l,2.24,1,Taiwan EPA,2018,環境部,液化石油氣(於固定源使用，2016) | l | 2.24
液化石油氣(於固定源使用，2016),公升(l),2.24,1,MOENV CFP,2018,環境部,液化石油氣(於固定源使用，2016) | 公升(l) | 2.24
液化石油氣(於固定源使用，2017),l,2.25,1,Taiwan EPA,2019,環境部,液化石油氣(於固定源使用，2017) | l | 2.25
液化石油氣(於固定源使用，2017),公升(l),2.25,1,MOENV CFP,2019,環境部,液化石油氣(於固定源使用，2017) | 公升(l) | 2.25
-燃燒(Combustion Emissions) CO2排放係數,t,191.0,1,CCA GHG Factor Table,2024,環境部氣候變遷署,-燃燒(Combustion Emissions) CO2排放係數 | t | 191.0
