category,code,name,is_fixed_asset,ghg_category,description
機械及設備,,酸洗機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,酸洗槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,水洗槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,溶劑洗槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乾燥爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,清淨器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鍍鍚機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鍍鋅機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鍍錫鉛合金機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱浸鍍鋁機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,機械研磨機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,去脂機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動電鍍槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,攪拌器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,過濾機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,金屬噴焊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鍍鉻機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電鍍槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鹼液循環槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鹼液噴洗循環槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電鍍液冷卻循環槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電鍍液循環槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電鍍液澄清槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電鍍液沈澱槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電鍍液收回槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,化學處理液循環槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,解捲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,土料車,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,邊緣控制器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓緊帶動輥,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,雙剪式剪切機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動沿縫電焊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,拉力控制輥,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,儲料塔,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,導向輥,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電解清洗設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電解酸洗設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電鍍設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電鍍液回收設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱風乾燥機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電鍍液濃縮設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,印花設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熔融設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,化學處理設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,靜電塗油設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,主動拉力控制設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,儀器台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,Ｘ射器厚度計,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,針孔檢查器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,旋轉飛剪機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鐵皮分級設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,油霧潤滑器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,煙氣排除系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,滾鍍機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱浸脫脂槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,中和槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,膜厚測定儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱風烤箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電風高溫爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,毒氣排氣櫃,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,滾桶研磨機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,噴砂除銹機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電鍍試驗機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鍍鎳機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蒸汽洗滌機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,金屬表面防蝕加工設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,撐伴混合器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,除鉻槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,除鎘槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蘇打槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,陽極處理膜厚測,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,冷作巢台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,02,噴漆機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,噴漆槍,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,安全屏,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,噴漆機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,烤漆箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,塗膠機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,靜電塗裝裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,紅外線烤乾爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,管內噴漆器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,噴漆加壓桶,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,油漆自動攪拌機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣動膜片式塗料輸送泵,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,水洗噴漆台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,塗裝設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,瓦斯噴槍,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,03,拋光機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,滾光機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,拋光機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,磨光機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高速線拋機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電動直輪機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,超音波打光機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,精密拋光設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣動鏨,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,開光機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,砧,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,表面加工機械,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,04,表面硬化機械,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,火焰硬化機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,焊架,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動熔接轉動台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,滲炭硬化設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,誘導硬化機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鋼珠噴出機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,05,吹砂機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,砂篩,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,篩砂機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,砂分離機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,混沙機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,泥水混合機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,轉磨機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,噴砂機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,拌砂機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,洗砂機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,珠擊設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,製砂型機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乾砂爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,機車給砂器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,標準篩,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,柴油噴燒機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,砂搗固器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,分粒篩機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,震動篩機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,砂強度試驗機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,蓋平器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,連練機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,06,金屬鍍品附屬機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,塔架設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,抽煙機塔架,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,輥件抽出桿,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熔錫電爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,錫陽極鑄造模具,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,錫陽極剪切機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,Ｃ型吊鉤,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,03,鍛鑄機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,01,翻砂機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,沙箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓砂機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣動壓砂機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓擠造型機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,拋砂機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,振動器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,磨砂機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,充氣機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熔鐵爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,滾動圓筒,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣鏟,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,泥心乾爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,離心鑄造機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,烘乾爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,烘銅油爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,烘銅爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,油加熱爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱風爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,盛鋼筒預熱器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電弧爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,五金分離爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,振動起模機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,泥心機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,火泥噴塗機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鑄砂再生設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,精密鑄造用機具,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動射臘機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,沾漿機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,淋砂機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,沾砂機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電動蒸氣脫臘機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,殼模製造設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,分離器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電磁分離器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高週波熔化爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真空上吸鑄造裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,微波加熱爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,砂模製造機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓砂桿,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,三次元震動台,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,金相在鑄機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,坩堝爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,合金爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,堝坩爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熔化爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熔鋼爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,手搖壓邊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓力機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熔接器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,閘瓦製造機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,壓鑄模機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,誘導電爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鑄砂試片打樣器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,重油爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鑄砂性能試驗器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,橡膠定型器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,02,鍛造機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,動力壓機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,螺旋壓機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,落錘,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,汽錘,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣鎚,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,砧,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,迴轉型鍛機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,退火爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,滲炭爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熱處理爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鍛工爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,中週波熱處理爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,定盤,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣體滲炭氮化爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高週波熱理爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,淬火油槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鹽浴爐槽,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,調質爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鍛造手,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,燃油器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,熔鉛器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電氣錘,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鍛冶爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加熱電氣爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,機動自動錘,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,風錘,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鉚釘風鏟,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鉚釘幫槍,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,加熱機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鍛模機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,淬火裝量,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,設模砂心吹製機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鉆床,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,04,銲接機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,01,弧銲機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,交流電銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,直流電銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,引擎驅動交流電銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,引擎驅動直流電銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氫氣弧銲器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,碳極弧銲器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣護鎢極弧銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣護自動弧銲器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,弧點銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,沉焰電銲器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,銲劑收回器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,煙管電銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,半自動電銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,點銲鎗,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電離器電銲及切斷機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,無熱式應力消除機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,植釘銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動擺弧裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氬銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,銅帶銲接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,潛弧電銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乙炔水封式安全器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,交流銲接變壓機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電銲轉動機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電銲條乾燥烘箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,銲接程序控制箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動供線機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高週波焊接系統,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,臘付機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電弧掘溝手把,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,焊機輔助台車,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動立焊裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,輔助送線機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氬焊高週波控制器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,送線機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電烤箱,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,ＭＩＧ電焊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,交直流電焊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,焊鐵,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電擊防止裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,ＥＧ電焊控制器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,塑膠熔接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,手提電焊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動電桿用滾輪,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,可傾式電焊用轉動盤,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動電焊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,焊口切削機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,銲線測連器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電弧長度自動控制器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電焊槍帶變壓器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動電焊兩用滾輪,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,整流電焊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,通用電焊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,拼頭物電焊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電銲安定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電氣扺抗鑞付機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,線圈接頭焊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,02,氣銲設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氧炔銲調壓閥,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氧氣瓶,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,自動氧炔銲器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電離氣切銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氧乙炔氣體中央集合裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,冷焊噴槍,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣焊吹管,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,開槽火口組,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,瓦斯切斷機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,瓦斯手動切換調製器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鋼軌瓦斯焊接器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,乙炔調節器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氧乙炔壓力錶,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氧乙炔皮管,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,03,電阻銲機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,點銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,縫銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,浮凸銲接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,端壓銲接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,燃銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,閃擠銲接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,對接縫銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,衝擊銲接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,C6205,自動螺釘熔接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電阻束切銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電熱吹風式熔接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,ＰＥ管熔接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,笑氣乙燃燒頭,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,風力機及鐵架起重吊桿,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,焊錫爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,晶粒黏著機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,真空焊爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,燒黏爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,吸錫槍,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,封孔設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,移動式銅銲機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,焊儀,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,噴漿式焊切機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,電焊機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,帶鋸條銲接機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,04,鋁熱火銲設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,普通鋁熱火銲器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鑄鐵鋁熱火銲器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,柴油快速連接器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,05,氬銲機械及設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,鎢電極棒加工機,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,05,光纖製造機械,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,01,光纖預型體製造裝置,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,氣體流量控制設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,玻璃車床,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,溫度控制器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,程序自動控制設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,淨氣設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,02,光纖抽絲設備,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,預型體固定器,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,高溫爐,True,2,機械設備通常為固定資產，屬於 Category 2
機械及設備,,光纖直徑監視器,True,2,機械設備通常為固定資產，屬於 Category 2
