Record ID,原始採購／標案名稱,標準品名候選,官方財物次分類,產業分類候選,採購品類候選,Scope 3候選,採購機關,公開案號,公開日期,決標金額(元),官方回查網址,來源紀錄ID,資料狀態,人工覆核註記
RP-0667,租賃全方位研究績效分析工具InCites,租賃全方位研究績效分析工具InCites,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,財團法人農業科技研究院,1130174,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616568.xml,NAI-1-70616568,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0668,神經外科用耗材計2項(含設備)(開口契約),神經外科用耗材計2項(含設備)(開口契約),醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,高雄榮民總醫院,MP13003,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616576.xml,NAI-1-70616576,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0669,視網膜影像診斷系統等4項,視網膜影像診斷系統等4項,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,國防醫學院,HJ13220P234,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616582.xml,NAI-1-70616582,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0670,門診醫療大樓冰水泵浦汰換採購,門診醫療大樓冰水泵浦汰換採購,氣體產生器;蒸餾設備;冷凍及空調設備;過濾機具,醫療生技,醫療用品／藥品,範疇3 類別1,高雄榮民總醫院,ENG-1130035,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616585.xml,NAI-1-70616585,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0671,愛樂園納骨塔骨灰櫃採購暨裝設一案,愛樂園納骨塔骨灰櫃採購暨裝設一案,其他製造商品,其他產業,其他財物,範疇3 類別1,衛生福利部樂生療養院,lslp-2542-11305,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616595.xml,NAI-1-70616595,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0672,新竹縣113學年度和興國小自辦午餐食材採購,新竹縣113學年度和興國小自辦午餐食材採購,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,新竹縣湖口鄉和興國民小學,1130628,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616607.xml,NAI-1-70616607,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0673,屏東縣政府113年度補助本縣國中小電腦教室資訊設備更新採購案,屏東縣政府113年度補助本縣國中小電腦教室資訊設備更新,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,屏東縣屏東市公館國民小學,ggps1130618,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616608.xml,NAI-1-70616608,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0674,113學年度上下學期美勞教材及作業簿本,113學年度上下學期美勞教材及作業簿本,其他製造商品,其他產業,其他財物,範疇3 類別1,新竹市東區東門國民小學,1130531,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616610.xml,NAI-1-70616610,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0675,際仁頸椎融合器等7項,際仁頸椎融合器等7項,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,國防部軍醫局,NE13304P024,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616611.xml,NAI-1-70616611,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0676,低洩漏量鋼絲口閘閥等(ISO-15848)等一批,低洩漏量鋼絲口閘閥等(ISO-15848)等,結構金屬產品及其零件,金屬加工,金屬／五金,範疇3 類別1,台灣中油股份有限公司,C1213D028,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616622.xml,NAI-1-70616622,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0677,應用程式及資料庫伺服主機9台案,應用程式及資料庫伺服主機9台案,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,國防醫學院,HJ13492P394,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616626.xml,NAI-1-70616626,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0678,網路分析儀(ZNAVectorNetworkAnalyzer),網路分析儀(ZNAVectorNetworkAnalyzer),做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器;工業程序控制設備;上述各項之零件及附件,儀器光電,儀器／光學設備,範疇3 類別1,國立臺北科技大學,J1132200185,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616631.xml,NAI-1-70616631,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0679,一項藥品二年單價開口合約,一項藥品二年單價開口合約,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,臺北榮民總醫院,GDM113E02P,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616632.xml,NAI-1-70616632,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0680,口照科專業教室教學設備,口照科專業教室教學設備,傢具,其他產業,其他財物,範疇3 類別1,耕莘健康管理專科學校,211306010,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616642.xml,NAI-1-70616642,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0681,嘉義縣立民雄國民中學113學年度午餐外訂桶餐採購案,嘉義縣立民雄國民中學113學年度午餐外訂桶餐,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,嘉義縣立民雄國民中學,1130701-1,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616646.xml,NAI-1-70616646,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0682,複合材料成形系統1台,複合材料成形系統1台,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,高雄榮民總醫院,LP-13253,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616653.xml,NAI-1-70616653,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0683,全自動卡匣式毛細管螢光基因分析儀1台,全自動卡匣式毛細管螢光基因分析儀1台,做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器;工業程序控制設備;上述各項之零件及附件,儀器光電,儀器／光學設備,範疇3 類別1,高雄榮民總醫院,LP-13289,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616656.xml,NAI-1-70616656,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0684,PACS系統儲存空間1式,PACS系統儲存空間1式,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,高雄榮民總醫院,LP-13309,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616657.xml,NAI-1-70616657,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0685,活動中心投影機採購案,活動中心投影機,"光學儀器,攝影設備及其零件與附件",儀器光電,儀器／光學設備,範疇3 類別1,新北市立三峽國民中學,113-16,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616658.xml,NAI-1-70616658,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0686,火星塞等68項,火星塞等68項,"電動機,發電機,變壓器及其附件",電機電控,電力設備／電材,範疇3 類別1,國防部海軍司令部,PE13063P156,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616659.xml,NAI-1-70616659,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0687,引擎啟動器等104項,引擎啟動器等104項,"電動機,發電機,變壓器及其附件",電機電控,電力設備／電材,範疇3 類別1,國防部海軍司令部,PE13065P157,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616660.xml,NAI-1-70616660,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0688,海淡水壓力表等104項,海淡水壓力表等104項,"電動機,發電機,變壓器及其附件",電機電控,電力設備／電材,範疇3 類別1,國防部海軍司令部,PE13075P158,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616664.xml,NAI-1-70616664,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0689,113學年度第一學期高中部教科書採購,113學年度第一學期高中部教科書採購,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,臺中市立新社高級中學,1130620,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616665.xml,NAI-1-70616665,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0690,萬金所350HP豎軸、沉水式抽水機一批,萬金所350HP豎軸、沉水式抽水機,"幫浦,壓縮機,液壓與氣動引擎,閥門及其零件",機械設備,機械／零組件,範疇3 類別1,台灣自來水股份有限公司第一區管理處,1132E013,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616666.xml,NAI-1-70616666,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0691,CO2雷射儀,CO2雷射儀,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,國立陽明交通大學附設醫院,113103A55,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616672.xml,NAI-1-70616672,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0692,113年度客製化藥庫智能藥櫃管制系統採購案（仁愛、松德）,113年度客製化藥庫智能藥櫃管制系統採購案（仁愛、松德）,其他特殊用途之機具及其零件,機械設備,機械／零組件,範疇3 類別1,臺北市立聯合醫院,A113068,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616681.xml,NAI-1-70616681,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0693,113年度中型復康巴士財物採購,113年度中型復康巴士,其他運輸設備及其零件,運輸設備,車輛／運輸設備,範疇3 類別1,高雄市立成功特殊教育學校,B113002,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616692.xml,NAI-1-70616692,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0694,113學年度第一、二學期高一、高二、高三教科書,113學年度第一、二學期高一、高二、高三教科書,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,臺中市立臺中第一高級中等學校,1130601,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616696.xml,NAI-1-70616696,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0695,內埔菸廠製造課包裝股捲菸機光電偵測器等4項零組件,內埔菸廠製造課包裝股捲菸機光電偵測器等4項零組件,"食品,飲料及菸草處理之機具及其零件",機械設備,機械／零組件,範疇3 類別1,臺灣菸酒股份有限公司內埔菸廠,113-0230-1-012,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616697.xml,NAI-1-70616697,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0696,113學年度第1學期高中部教科書採購案,113學年度第1學期高中部教科書,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,臺中市立后綜高級中學,11315,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616703.xml,NAI-1-70616703,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0697,校園與宿舍網路建構暨宿舍機房結構化佈線,校園與宿舍網路建構暨宿舍機房結構化佈線,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,國立中山大學,113B040,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616704.xml,NAI-1-70616704,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0698,113學年度第一學期各科教科書,113學年度第一學期各科教科書,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,國立臺南第二高級中學,B1130530,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616717.xml,NAI-1-70616717,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0699,運動心電圖,運動心電圖,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,高雄市立民生醫院,KMSH13059,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616739.xml,NAI-1-70616739,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0700,行政大樓門窗修繕採購案,行政大樓門窗修繕,建築預製結構,工程建材,建材／工程物料,範疇3 類別1,國立馬公高級中學,113-015,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616740.xml,NAI-1-70616740,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0701,板新廠錦和加壓站1200mm超音波流量計汰換,板新廠錦和加壓站1200mm超音波流量計汰換,電力傳輸、控制設備及其零件,電機電控,電力設備／電材,範疇3 類別1,台灣自來水股份有限公司第十二區管理處,WB-113-1201-0034,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616742.xml,NAI-1-70616742,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0702,24小時攜帶式心電圖,24小時攜帶式心電圖,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,高雄市立民生醫院,KMSH13058,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616744.xml,NAI-1-70616744,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0703,主動脈氣球導管二年單價開口契約,主動脈氣球導管二年單價開口契約,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,臺北榮民總醫院,1130298Y,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616747.xml,NAI-1-70616747,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0704,平板電腦2年單價開口契約,平板電腦2年單價開口契約,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,臺北榮民總醫院,1130199E,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616755.xml,NAI-1-70616755,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0705,觀音區保障掩埋場消防機房及設備維護改善,觀音區保障掩埋場消防機房及設備維護改善,結構金屬產品及其零件,金屬加工,金屬／五金,範疇3 類別1,桃園市政府環境管理處,1130018312,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616760.xml,NAI-1-70616760,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0706,113-115年度黃金資收站綠色商品採購,113-115年度黃金資收站綠色商品採購,"肥皂,清潔劑,香水及盥洗用品",其他產業,其他財物,範疇3 類別1,新北市政府環境保護局,113-079,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616764.xml,NAI-1-70616764,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0707,辦公廳舍設備更新採購案,辦公廳舍設備更新,傢具,其他產業,其他財物,範疇3 類別1,臺中市后里區公所,11306171000,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616779.xml,NAI-1-70616779,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0708,自動身高體重計(電子),自動身高體重計(電子),"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,國立臺灣大學醫學院附設醫院雲林分院,YA130001,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616794.xml,NAI-1-70616794,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0709,113學年度營養午餐、附幼點心食材暨人力委外採購,113學年度營養午餐、附幼點心食材暨人力委外採購,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,桃園市龍潭區石門國民小學,11306,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616797.xml,NAI-1-70616797,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0710,竹塘鄉立幼兒園113學年度幼童餐點食材採購案,竹塘鄉立幼兒園113學年度幼童餐點食材,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,彰化縣竹塘鄉公所,1130606,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616799.xml,NAI-1-70616799,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0711,0.6綠色螺口圓瓶,0.6綠色螺口圓瓶,玻璃及玻璃產品,工程建材,建材／工程物料,範疇3 類別1,臺灣菸酒股份有限公司南投酒廠,113-3269-2-034,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616817.xml,NAI-1-70616817,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0712,113年購置沼液沼渣施灌機具,113年購置沼液沼渣施灌機具,"機動車,拖車,半拖車;車輛機件",機械設備,機械／零組件,範疇3 類別1,金門縣採購招標所,N113221020142,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616818.xml,NAI-1-70616818,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0713,扁桃腺切除裝置兩年單價開口契約,扁桃腺切除裝置兩年單價開口契約,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,臺北榮民總醫院,1130272G,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616819.xml,NAI-1-70616819,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0714,雷射測距雙眼熱像儀,雷射測距雙眼熱像儀,"光學儀器,攝影設備及其零件與附件",儀器光電,儀器／光學設備,範疇3 類別1,海洋委員會海巡署東南沙分署,DNB11315P,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616823.xml,NAI-1-70616823,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0715,屏東縣崁頂鄉立幼兒園113年度午餐食材採購,屏東縣崁頂鄉立幼兒園113年度午餐食材採購,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,屏東縣崁頂鄉公所,113K01-3,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616824.xml,NAI-1-70616824,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0716,可移動材料自動快速篩測分析系統,可移動材料自動快速篩測分析系統,其他特殊用途之機具及其零件,機械設備,機械／零組件,範疇3 類別1,國立高雄科技大學,E113009583-W33,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616828.xml,NAI-1-70616828,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0717,"小港廠汽電工場25%氨水200,000kg","小港廠汽電工場25%氨水200,000kg",基本化學產品,化工塑橡膠,化學品／塑橡膠,範疇3 類別1,台灣糖業股份有限公司砂糖事業部,G113040,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616831.xml,NAI-1-70616831,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0718,113學年度新社區國民小學午餐食材(含幼兒園點心)聯合採購,113學年度新社區國民小學午餐食材(含幼兒園點心)聯合採購,"肉類,魚,果實,蔬菜,及油脂",食品農產,食品／農產,範疇3 類別1,臺中市新社區大南國民小學,DNES113001,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616835.xml,NAI-1-70616835,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0719,專用相紙60吋等13項,專用相紙60吋等13項,"紙漿,紙及紙產品;印刷品及相關的商品",包材印刷,紙品／印刷／包材,範疇3 類別1,國防部軍備局生產製造中心,JH13079P053,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616840.xml,NAI-1-70616840,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0720,標租權益類金融數據及基本資料資訊服務,標租權益類金融數據及基本資料資訊服務,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,臺灣土地銀行股份有限公司,A113-046-00S,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616843.xml,NAI-1-70616843,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0721,113學年度幼兒園午餐暨點心食材採購,113學年度幼兒園午餐暨點心食材採購,"穀粉,澱粉及澱粉製品;其他食品",食品農產,食品／農產,範疇3 類別1,新竹市香山區虎林國民小學,113203,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616851.xml,NAI-1-70616851,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0722,113年度教育部校園網路優化補助案,113年度教育部校園網路優化補助案,計算機及其零件與配件,資訊電子,資訊設備／軟體,範疇3 類別1,新竹縣教育研究發展暨網路中心,113007,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616863.xml,NAI-1-70616863,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0723,113-115年總分院護理部醫材2項單價合約招標案,113-115年總分院護理部醫材2項單價合約招標案,醫藥產品,醫療生技,醫療用品／藥品,範疇3 類別1,國立臺灣大學醫學院附設醫院,UM130360,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616868.xml,NAI-1-70616868,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0724,感應耦合電漿發射光譜儀（ICP-OES）等一批,感應耦合電漿發射光譜儀（ICP-OES）等,其他特殊用途之機具及其零件,機械設備,機械／零組件,範疇3 類別1,正修學校財團法人正修科技大學,G1130602,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616871.xml,NAI-1-70616871,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0725,購置桿上安全帶乙批,購置桿上安全帶,其他通用機具,機械設備,機械／零組件,範疇3 類別1,台灣電力股份有限公司訓練所,5131300009,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616872.xml,NAI-1-70616872,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0726,"113-114年度百慕達乾草100,000公斤","113-114年度百慕達乾草100,000公斤","農業,園藝及市場園藝產品",其他產業,其他財物,範疇3 類別1,農業部畜產試驗所,113B045-1,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616875.xml,NAI-1-70616875,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0727,舞臺委商架設案,舞臺委商架設案,其他電力設備及零件,電機電控,電力設備／電材,範疇3 類別1,國防部空軍司令部,EP13051P043,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616876.xml,NAI-1-70616876,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0728,交直流複合微電網研究試驗平台1套,交直流複合微電網研究試驗平台1套,做為測量、檢查、航行及其他目的用之儀器和裝置，除光學儀器;工業程序控制設備;上述各項之零件及附件,儀器光電,儀器／光學設備,範疇3 類別1,台灣電力股份有限公司綜合研究所,5461300098,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616882.xml,NAI-1-70616882,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
RP-0729,疤痕凝膠,疤痕凝膠,"醫療,外科及矯形設備",醫療生技,醫療用品／藥品,範疇3 類別1,新北市立聯合醫院,113C0207,2024-07-02,0,https://web.pcc.gov.tw/prkms/tender/common/noticeDate/redirectPublic?ds=20240703&fn=NAI-1-70616898.xml,NAI-1-70616898,真實公開決標紀錄,標準品名、產業與Scope 3為規則式候選，需人工覆核
